"step_idx","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MAX","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)__MAX"
"1146585","1493","1493","1493","11676.499095518835","11676.499095518835","11676.499095518835"
"1148833","1494","1494","1494","11745.616799588583","11745.616799588583","11745.616799588583"
"1149940","1495","1495","1495","11746.477129760638","11746.477129760638","11746.477129760638"
"1151501","1496","1496","1496","11809.77971354103","11809.77971354103","11809.77971354103"
"1153204","1497","1497","1497","11802.798651475909","11802.798651475909","11802.798651475909"
"1154305","1498","1498","1498","11429.37058668944","11429.37058668944","11429.37058668944"
"1154576","1499","1499","1499","11157.84808388034","11157.84808388034","11157.84808388034"
"1157503","1500","1500","1500","11189.805832553806","11189.805832553806","11189.805832553806"
"1158510","1501","1501","1501","11150.784786215772","11150.784786215772","11150.784786215772"
"1159728","1502","1502","1502","11165.888979267222","11165.888979267222","11165.888979267222"
"1160888","1503","1503","1503","11108.659578210241","11108.659578210241","11108.659578210241"
"1163604","1504","1504","1504","11172.914636013915","11172.914636013915","11172.914636013915"
"1165382","1505","1505","1505","11180.119845046926","11180.119845046926","11180.119845046926"
"1168231","1506","1506","1506","11343.177981850275","11343.177981850275","11343.177981850275"
"1169602","1507","1507","1507","11313.949025523416","11313.949025523416","11313.949025523416"
"1171436","1508","1508","1508","11399.35336891146","11399.35336891146","11399.35336891146"
"1173850","1509","1509","1509","11378.32204116856","11378.32204116856","11378.32204116856"
"1174865","1510","1510","1510","11256.081958600298","11256.081958600298","11256.081958600298"
"1176534","1511","1511","1511","11208.991361482844","11208.991361482844","11208.991361482844"
"1176611","1512","1512","1512","11135.076844975503","11135.076844975503","11135.076844975503"
"1178499","1513","1513","1513","11077.908250238781","11077.908250238781","11077.908250238781"
"1181590","1514","1514","1514","11103.444145612204","11103.444145612204","11103.444145612204"
"1183316","1515","1515","1515","11133.68669441439","11133.68669441439","11133.68669441439"
"1185874","1516","1516","1516","11275.125876020618","11275.125876020618","11275.125876020618"
"1188707","1517","1517","1517","11368.34336183459","11368.34336183459","11368.34336183459"
"1190373","1518","1518","1518","11400.639949824666","11400.639949824666","11400.639949824666"
"1192753","1519","1519","1519","11335.830533675567","11335.830533675567","11335.830533675567"
"1193853","1520","1520","1520","10886.570227980423","10886.570227980423","10886.570227980423"
"1194956","1521","1521","1521","10623.134243316217","10623.134243316217","10623.134243316217"
"1195804","1522","1522","1522","10574.151472825863","10574.151472825863","10574.151472825863"
"1197712","1523","1523","1523","10453.632235896737","10453.632235896737","10453.632235896737"
"1199668","1524","1524","1524","10349.936966530824","10349.936966530824","10349.936966530824"
"1202014","1525","1525","1525","10362.394855689277","10362.394855689277","10362.394855689277"
"1203683","1526","1526","1526","10241.944660275976","10241.944660275976","10241.944660275976"
"1205361","1527","1527","1527","10266.820197452289","10266.820197452289","10266.820197452289"
"1207037","1528","1528","1528","10133.87939187238","10133.87939187238","10133.87939187238"
"1209833","1529","1529","1529","10102.3548352733","10102.3548352733","10102.3548352733"
"1211034","1530","1530","1530","10064.681694127945","10064.681694127945","10064.681694127945"
"1214042","1531","1531","1531","10146.408422082119","10146.408422082119","10146.408422082119"
"1215614","1532","1532","1532","10147.81567890929","10147.81567890929","10147.81567890929"
"1216637","1533","1533","1533","9878.231106767633","9878.231106767633","9878.231106767633"
"1218860","1534","1534","1534","9444.321084820047","9444.321084820047","9444.321084820047"
"1219981","1535","1535","1535","9393.392625628167","9393.392625628167","9393.392625628167"
"1220067","1536","1536","1536","9129.614521414063","9129.614521414063","9129.614521414063"
"1221597","1537","1537","1537","9090.973116137706","9090.973116137706","9090.973116137706"
"1224591","1538","1538","1538","9248.430240398882","9248.430240398882","9248.430240398882"
"1229910","1539","1539","1539","9296.04456049303","9296.04456049303","9296.04456049303"
"1231339","1540","1540","1540","9300.366565949227","9300.366565949227","9300.366565949227"
"1232631","1541","1541","1541","9284.06841591229","9284.06841591229","9284.06841591229"
"1236579","1542","1542","1542","9517.863247736466","9517.863247736466","9517.863247736466"
"1237615","1543","1543","1543","9466.2091654612","9466.2091654612","9466.2091654612"
"1239650","1544","1544","1544","9445.839345215973","9445.839345215973","9445.839345215973"
"1242219","1545","1545","1545","9598.297566807178","9598.297566807178","9598.297566807178"
"1243563","1546","1546","1546","9573.43300326688","9573.43300326688","9573.43300326688"
"1245161","1547","1547","1547","9577.262503796512","9577.262503796512","9577.262503796512"
"1247562","1548","1548","1548","9711.923188192408","9711.923188192408","9711.923188192408"
"1250483","1549","1549","1549","9995.143466013951","9995.143466013951","9995.143466013951"
"1252031","1550","1550","1550","9870.350303183786","9870.350303183786","9870.350303183786"
"1254137","1551","1551","1551","9984.555540087033","9984.555540087033","9984.555540087033"
"1257987","1552","1552","1552","10263.542633724608","10263.542633724608","10263.542633724608"
"1259404","1553","1553","1553","10287.230664404244","10287.230664404244","10287.230664404244"
"1261983","1554","1554","1554","10264.64512949003","10264.64512949003","10264.64512949003"
"1263723","1555","1555","1555","10256.456390147283","10256.456390147283","10256.456390147283"
"1265639","1556","1556","1556","10170.029207845408","10170.029207845408","10170.029207845408"
"1267271","1557","1557","1557","10198.81725655318","10198.81725655318","10198.81725655318"
"1270786","1558","1558","1558","10381.818110967617","10381.818110967617","10381.818110967617"
"1272029","1559","1559","1559","10267.068241253774","10267.068241253774","10267.068241253774"
"1274885","1560","1560","1560","10457.715649445414","10457.715649445414","10457.715649445414"
"1277248","1561","1561","1561","10537.061891424519","10537.061891424519","10537.061891424519"
"1280427","1562","1562","1562","10874.633060049222","10874.633060049222","10874.633060049222"
"1283417","1563","1563","1563","11009.788056960702","11009.788056960702","11009.788056960702"
"1283768","1564","1564","1564","10721.98347334332","10721.98347334332","10721.98347334332"
"1287368","1565","1565","1565","10925.514931829419","10925.514931829419","10925.514931829419"
"1288187","1566","1566","1566","10729.136159040467","10729.136159040467","10729.136159040467"
"1288651","1567","1567","1567","10487.151891143185","10487.151891143185","10487.151891143185"
"1288732","1568","1568","1568","10314.212775205953","10314.212775205953","10314.212775205953"
"1295613","1569","1569","1569","10778.532787511534","10778.532787511534","10778.532787511534"
"1298325","1570","1570","1570","10953.765991228249","10953.765991228249","10953.765991228249"
"1305117","1571","1571","1571","11575.243063741571","11575.243063741571","11575.243063741571"
"1308376","1572","1572","1572","11830.543095442208","11830.543095442208","11830.543095442208"
"1313241","1573","1573","1573","12156.725955408601","12156.725955408601","12156.725955408601"
"1322095","1574","1574","1574","12895.237960421939","12895.237960421939","12895.237960421939"
"1325092","1575","1575","1575","12974.771447587433","12974.771447587433","12974.771447587433"
"1335092","1576","1576","1576","13888.935832330719","13888.935832330719","13888.935832330719"
"1340970","1577","1577","1577","14371.216180533589","14371.216180533589","14371.216180533589"
"1344656","1578","1578","1578","14599.294939493346","14599.294939493346","14599.294939493346"
"1346544","1579","1579","1579","14507.641783627583","14507.641783627583","14507.641783627583"
"1353383","1580","1580","1580","15132.8003808288","15132.8003808288","15132.8003808288"
"1360976","1581","1581","1581","15652.42444929951","15652.42444929951","15652.42444929951"
"1362729","1582","1582","1582","15679.828396671162","15679.828396671162","15679.828396671162"
"1368372","1583","1583","1583","16172.67930908459","16172.67930908459","16172.67930908459"
"1368974","1584","1584","1584","15996.94798744799","15996.94798744799","15996.94798744799"
"1371772","1585","1585","1585","16188.174289353616","16188.174289353616","16188.174289353616"
"1375510","1586","1586","1586","16596.10424434238","16596.10424434238","16596.10424434238"
"1379137","1587","1587","1587","16850.59771613505","16850.59771613505","16850.59771613505"
"1382865","1588","1588","1588","16964.690843835662","16964.690843835662","16964.690843835662"
"1387116","1589","1589","1589","16914.87235724015","16914.87235724015","16914.87235724015"
"1397116","1590","1590","1590","17829.36443983185","17829.36443983185","17829.36443983185"
"1402160","1591","1591","1591","18258.48256586891","18258.48256586891","18258.48256586891"
"1412160","1592","1592","1592","18940.26752688834","18940.26752688834","18940.26752688834"
"1422160","1593","1593","1593","19923.648532610707","19923.648532610707","19923.648532610707"
"1426327","1594","1594","1594","20166.757750587305","20166.757750587305","20166.757750587305"
"1436327","1595","1595","1595","20976.530042275077","20976.530042275077","20976.530042275077"
"1440728","1596","1596","1596","21337.58471784855","21337.58471784855","21337.58471784855"
"1448615","1597","1597","1597","22035.441747498087","22035.441747498087","22035.441747498087"
"1456965","1598","1598","1598","22694.443012976633","22694.443012976633","22694.443012976633"
"1466965","1599","1599","1599","23486.184553990137","23486.184553990137","23486.184553990137"
"1476965","1600","1600","1600","24389.099614954182","24389.099614954182","24389.099614954182"
"1486965","1601","1601","1601","25252.3770247015","25252.3770247015","25252.3770247015"
"1496965","1602","1602","1602","25902.292301047342","25902.292301047342","25902.292301047342"
"1498699","1603","1603","1603","25922.464097906315","25922.464097906315","25922.464097906315"
"1508011","1604","1604","1604","26620.946702873796","26620.946702873796","26620.946702873796"
"1513131","1605","1605","1605","26959.20475378069","26959.20475378069","26959.20475378069"
"1523131","1606","1606","1606","27782.767738413328","27782.767738413328","27782.767738413328"
"1533131","1607","1607","1607","28623.34452903485","28623.34452903485","28623.34452903485"
"1543131","1608","1608","1608","29269.918225384787","29269.918225384787","29269.918225384787"
"1546508","1609","1609","1609","29493.71649520108","29493.71649520108","29493.71649520108"
"1556508","1610","1610","1610","30242.854711409727","30242.854711409727","30242.854711409727"
"1566508","1611","1611","1611","30946.240231546966","30946.240231546966","30946.240231546966"
"1573198","1612","1612","1612","31334.03587330577","31334.03587330577","31334.03587330577"
"1583198","1613","1613","1613","32009.23952458714","32009.23952458714","32009.23952458714"
"1591373","1614","1614","1614","32858.19953022289","32858.19953022289","32858.19953022289"
"1601373","1615","1615","1615","33536.92642449831","33536.92642449831","33536.92642449831"
"1611373","1616","1616","1616","34547.05060441259","34547.05060441259","34547.05060441259"
"1621373","1617","1617","1617","35625.47245995867","35625.47245995867","35625.47245995867"
"1631373","1618","1618","1618","36747.797249794894","36747.797249794894","36747.797249794894"
"1641373","1619","1619","1619","37126.302362148504","37126.302362148504","37126.302362148504"
"1650125","1620","1620","1620","37797.09911886226","37797.09911886226","37797.09911886226"
"1660125","1621","1621","1621","38182.691928405475","38182.691928405475","38182.691928405475"
"1670125","1622","1622","1622","38967.3560716521","38967.3560716521","38967.3560716521"
"1680125","1623","1623","1623","39473.69541995395","39473.69541995395","39473.69541995395"
"1690125","1624","1624","1624","39662.5785991807","39662.5785991807","39662.5785991807"
"1700125","1625","1625","1625","40401.50703971716","40401.50703971716","40401.50703971716"
"1710125","1626","1626","1626","40438.18742384588","40438.18742384588","40438.18742384588"
"1720125","1627","1627","1627","40942.74199387137","40942.74199387137","40942.74199387137"
"1730125","1628","1628","1628","41685.62974366851","41685.62974366851","41685.62974366851"
"1740125","1629","1629","1629","42623.7996427121","42623.7996427121","42623.7996427121"
"1750125","1630","1630","1630","43018.77823453308","43018.77823453308","43018.77823453308"
"1760125","1631","1631","1631","43328.92159051748","43328.92159051748","43328.92159051748"
"1770125","1632","1632","1632","44284.023603562106","44284.023603562106","44284.023603562106"
"1778470","1633","1633","1633","44650.054984457216","44650.054984457216","44650.054984457216"
"1788470","1634","1634","1634","45731.32452287056","45731.32452287056","45731.32452287056"
"1788950","1635","1635","1635","45476.74405183284","45476.74405183284","45476.74405183284"
"1794915","1636","1636","1636","45700.363464921546","45700.363464921546","45700.363464921546"
"1804915","1637","1637","1637","46447.518232744565","46447.518232744565","46447.518232744565"
"1814915","1638","1638","1638","47177.7996898361","47177.7996898361","47177.7996898361"
"1824915","1639","1639","1639","47844.24723885206","47844.24723885206","47844.24723885206"
"1826470","1640","1640","1640","46962.58372857695","46962.58372857695","46962.58372857695"
"1826518","1641","1641","1641","46396.77462586644","46396.77462586644","46396.77462586644"
"1826559","1642","1642","1642","45304.39879638277","45304.39879638277","45304.39879638277"
"1826597","1643","1643","1643","44217.79867489572","44217.79867489572","44217.79867489572"
"1826634","1644","1644","1644","43761.530517990934","43761.530517990934","43761.530517990934"
"1826671","1645","1645","1645","42679.67021894079","42679.67021894079","42679.67021894079"
"1826708","1646","1646","1646","42180.128240318845","42180.128240318845","42180.128240318845"
"1826745","1647","1647","1647","41312.34194197806","41312.34194197806","41312.34194197806"
"1826783","1648","1648","1648","40402.44185738093","40402.44185738093","40402.44185738093"
"1830403","1649","1649","1649","39711.81282207178","39711.81282207178","39711.81282207178"
"1838112","1650","1650","1650","39511.78539214746","39511.78539214746","39511.78539214746"
"1848112","1651","1651","1651","39351.46748137573","39351.46748137573","39351.46748137573"
"1858112","1652","1652","1652","39422.61711515542","39422.61711515542","39422.61711515542"
"1868112","1653","1653","1653","40060.60710342167","40060.60710342167","40060.60710342167"
"1878112","1654","1654","1654","40098.904544632715","40098.904544632715","40098.904544632715"
"1888112","1655","1655","1655","40721.000476885536","40721.000476885536","40721.000476885536"
"1890705","1656","1656","1656","39980.9131088007","39980.9131088007","39980.9131088007"
"1898958","1657","1657","1657","39898.96152130931","39898.96152130931","39898.96152130931"
"1899836","1658","1658","1658","38970.18606403884","38970.18606403884","38970.18606403884"
"1902548","1659","1659","1659","38919.52167170748","38919.52167170748","38919.52167170748"
"1912548","1660","1660","1660","38712.959326475015","38712.959326475015","38712.959326475015"
"1922548","1661","1661","1661","38608.68321113633","38608.68321113633","38608.68321113633"
"1924765","1662","1662","1662","38132.8344836084","38132.8344836084","38132.8344836084"
"1927816","1663","1663","1663","37478.96495800659","37478.96495800659","37478.96495800659"
"1937816","1664","1664","1664","37715.50105135511","37715.50105135511","37715.50105135511"
"1947816","1665","1665","1665","37817.99955138459","37817.99955138459","37817.99955138459"
"1957816","1666","1666","1666","37561.42085072169","37561.42085072169","37561.42085072169"
"1967816","1667","1667","1667","37574.003516659686","37574.003516659686","37574.003516659686"
"1973320","1668","1668","1668","36949.56539998749","36949.56539998749","36949.56539998749"
"1983320","1669","1669","1669","37014.22478089979","37014.22478089979","37014.22478089979"
"1987425","1670","1670","1670","36388.17837759624","36388.17837759624","36388.17837759624"
"1997425","1671","1671","1671","36241.327903941696","36241.327903941696","36241.327903941696"
"2007425","1672","1672","1672","36232.30409041646","36232.30409041646","36232.30409041646"
"2017425","1673","1673","1673","36356.25657604155","36356.25657604155","36356.25657604155"
"2027425","1674","1674","1674","36387.28263736522","36387.28263736522","36387.28263736522"
"2037428","1675","1675","1675","36466.76254665564","36466.76254665564","36466.76254665564"
"2047428","1676","1676","1676","36382.075319411146","36382.075319411146","36382.075319411146"
"2057428","1677","1677","1677","36342.30504166013","36342.30504166013","36342.30504166013"
"2067428","1678","1678","1678","36169.24142105946","36169.24142105946","36169.24142105946"
"2077428","1679","1679","1679","35882.70816311096","35882.70816311096","35882.70816311096"
"2087428","1680","1680","1680","35880.2587535485","35880.2587535485","35880.2587535485"
"2094645","1681","1681","1681","35559.187054724534","35559.187054724534","35559.187054724534"
"2099812","1682","1682","1682","35000.32077253212","35000.32077253212","35000.32077253212"
"2108731","1683","1683","1683","34824.83714317537","34824.83714317537","34824.83714317537"
"2115526","1684","1684","1684","34345.490672734966","34345.490672734966","34345.490672734966"
"2125526","1685","1685","1685","35426.6178263099","35426.6178263099","35426.6178263099"
"2135526","1686","1686","1686","35826.09045458266","35826.09045458266","35826.09045458266"
"2145104","1687","1687","1687","35624.92176389535","35624.92176389535","35624.92176389535"
"2145260","1688","1688","1688","34479.131727419546","34479.131727419546","34479.131727419546"
"2145473","1689","1689","1689","33366.77884828255","33366.77884828255","33366.77884828255"
"2149952","1690","1690","1690","33632.249318662565","33632.249318662565","33632.249318662565"
"2150189","1691","1691","1691","33644.107336814166","33644.107336814166","33644.107336814166"
"2150367","1692","1692","1692","33649.5522851984","33649.5522851984","33649.5522851984"
"2160367","1693","1693","1693","34654.258408098896","34654.258408098896","34654.258408098896"
"2165298","1694","1694","1694","35192.921980699815","35192.921980699815","35192.921980699815"
"2175298","1695","1695","1695","36251.1176752602","36251.1176752602","36251.1176752602"
"2181259","1696","1696","1696","36880.64633377257","36880.64633377257","36880.64633377257"
"2181977","1697","1697","1697","36947.75353405407","36947.75353405407","36947.75353405407"
"2191977","1698","1698","1698","38030.822880658954","38030.822880658954","38030.822880658954"
"2201977","1699","1699","1699","38732.08538482498","38732.08538482498","38732.08538482498"
"2211980","1700","1700","1700","38965.820692507725","38965.820692507725","38965.820692507725"
"2221980","1701","1701","1701","39159.98462000798","39159.98462000798","39159.98462000798"
"2231980","1702","1702","1702","39150.327502515975","39150.327502515975","39150.327502515975"
"2241980","1703","1703","1703","39437.248059420774","39437.248059420774","39437.248059420774"
"2251980","1704","1704","1704","39525.823750215626","39525.823750215626","39525.823750215626"
"2261980","1705","1705","1705","39536.07272683305","39536.07272683305","39536.07272683305"
"2271980","1706","1706","1706","40406.068653220864","40406.068653220864","40406.068653220864"
"2281980","1707","1707","1707","40646.550351053185","40646.550351053185","40646.550351053185"
"2291980","1708","1708","1708","41712.25407618692","41712.25407618692","41712.25407618692"
"2293082","1709","1709","1709","41524.11642821969","41524.11642821969","41524.11642821969"
"2303082","1710","1710","1710","41861.56443251595","41861.56443251595","41861.56443251595"
"2310362","1711","1711","1711","41847.02140323446","41847.02140323446","41847.02140323446"
"2320362","1712","1712","1712","42731.99431084399","42731.99431084399","42731.99431084399"
"2330362","1713","1713","1713","43554.10711814087","43554.10711814087","43554.10711814087"
"2340362","1714","1714","1714","43603.747904104035","43603.747904104035","43603.747904104035"
"2347699","1715","1715","1715","43261.98775462681","43261.98775462681","43261.98775462681"
"2354001","1716","1716","1716","43126.41871904074","43126.41871904074","43126.41871904074"
"2357032","1717","1717","1717","42337.028023604","42337.028023604","42337.028023604"
"2367032","1718","1718","1718","42943.92217602095","42943.92217602095","42943.92217602095"
"2374774","1719","1719","1719","42585.38861746942","42585.38861746942","42585.38861746942"
"2383603","1720","1720","1720","43156.78662336028","43156.78662336028","43156.78662336028"
"2393603","1721","1721","1721","43257.361197740065","43257.361197740065","43257.361197740065"
"2403603","1722","1722","1722","43239.362712624956","43239.362712624956","43239.362712624956"
"2413603","1723","1723","1723","43216.77903052287","43216.77903052287","43216.77903052287"
"2423603","1724","1724","1724","43202.14631473443","43202.14631473443","43202.14631473443"
"2433606","1725","1725","1725","43206.7758706801","43206.7758706801","43206.7758706801"
"2443606","1726","1726","1726","43290.34622493954","43290.34622493954","43290.34622493954"
"2453606","1727","1727","1727","43252.282415035006","43252.282415035006","43252.282415035006"
"2463606","1728","1728","1728","43378.90523187155","43378.90523187155","43378.90523187155"
"2467213","1729","1729","1729","42907.51630094083","42907.51630094083","42907.51630094083"
"2477213","1730","1730","1730","42817.66531490055","42817.66531490055","42817.66531490055"
"2487213","1731","1731","1731","42951.488583669794","42951.488583669794","42951.488583669794"
"2497213","1732","1732","1732","43402.0172589433","43402.0172589433","43402.0172589433"
"2507213","1733","1733","1733","43576.7463140159","43576.7463140159","43576.7463140159"
"2513268","1734","1734","1734","43398.59576431653","43398.59576431653","43398.59576431653"
"2523268","1735","1735","1735","43120.41447209593","43120.41447209593","43120.41447209593"
"2533268","1736","1736","1736","42955.61046714749","42955.61046714749","42955.61046714749"
"2543268","1737","1737","1737","42949.13698548059","42949.13698548059","42949.13698548059"
"2549498","1738","1738","1738","43476.11811388726","43476.11811388726","43476.11811388726"
"2559498","1739","1739","1739","44439.917868012504","44439.917868012504","44439.917868012504"
"2569498","1740","1740","1740","44863.55024332832","44863.55024332832","44863.55024332832"
"2575971","1741","1741","1741","45418.63954547307","45418.63954547307","45418.63954547307"
"2585971","1742","1742","1742","46291.91292485562","46291.91292485562","46291.91292485562"
"2587039","1743","1743","1743","45372.90937323212","45372.90937323212","45372.90937323212"
"2597039","1744","1744","1744","45773.81576886154","45773.81576886154","45773.81576886154"
"2597931","1745","1745","1745","44799.423277120004","44799.423277120004","44799.423277120004"
"2604021","1746","1746","1746","44850.13465113897","44850.13465113897","44850.13465113897"
"2614021","1747","1747","1747","45726.82386728556","45726.82386728556","45726.82386728556"
"2624021","1748","1748","1748","45719.75983141137","45719.75983141137","45719.75983141137"
"2634021","1749","1749","1749","45767.09120901028","45767.09120901028","45767.09120901028"
"2644024","1750","1750","1750","45800.830589833946","45800.830589833946","45800.830589833946"
"2654024","1751","1751","1751","45859.36110820904","45859.36110820904","45859.36110820904"
"2664024","1752","1752","1752","45903.79058474198","45903.79058474198","45903.79058474198"
"2674024","1753","1753","1753","45957.9184054724","45957.9184054724","45957.9184054724"
"2684024","1754","1754","1754","46000.904696911064","46000.904696911064","46000.904696911064"
"2694024","1755","1755","1755","45994.025682967884","45994.025682967884","45994.025682967884"
"2698633","1756","1756","1756","45346.08515725469","45346.08515725469","45346.08515725469"
"2700861","1757","1757","1757","44412.62067403788","44412.62067403788","44412.62067403788"
"2710319","1758","1758","1758","44288.480205970205","44288.480205970205","44288.480205970205"
"2720319","1759","1759","1759","45279.843050068055","45279.843050068055","45279.843050068055"
"2723739","1760","1760","1760","44477.729079890305","44477.729079890305","44477.729079890305"
"2733739","1761","1761","1761","44747.43736675848","44747.43736675848","44747.43736675848"
"2737021","1762","1762","1762","43952.69258774113","43952.69258774113","43952.69258774113"
"2738850","1763","1763","1763","42962.088058883084","42962.088058883084","42962.088058883084"
"2748850","1764","1764","1764","42898.99746133258","42898.99746133258","42898.99746133258"
"2758850","1765","1765","1765","43185.89580480435","43185.89580480435","43185.89580480435"
"2768850","1766","1766","1766","43640.73467485359","43640.73467485359","43640.73467485359"
"2769530","1767","1767","1767","43357.302316787056","43357.302316787056","43357.302316787056"
"2778952","1768","1768","1768","43333.29531721174","43333.29531721174","43333.29531721174"
"2781244","1769","1769","1769","42781.551565618094","42781.551565618094","42781.551565618094"
"2784112","1770","1770","1770","42173.65405634668","42173.65405634668","42173.65405634668"
"2793778","1771","1771","1771","42167.92133322851","42167.92133322851","42167.92133322851"
"2798060","1772","1772","1772","41533.946237690136","41533.946237690136","41533.946237690136"
"2799274","1773","1773","1773","40510.75248231256","40510.75248231256","40510.75248231256"
"2799612","1774","1774","1774","39387.45938136742","39387.45938136742","39387.45938136742"
"2809615","1775","1775","1775","39355.786746136655","39355.786746136655","39355.786746136655"
"2813088","1776","1776","1776","38573.81674108066","38573.81674108066","38573.81674108066"
"2817790","1777","1777","1777","38019.645014195536","38019.645014195536","38019.645014195536"
"2826218","1778","1778","1778","37892.72041169615","37892.72041169615","37892.72041169615"
"2829204","1779","1779","1779","37847.845035419836","37847.845035419836","37847.845035419836"
"2835063","1780","1780","1780","37463.210077990036","37463.210077990036","37463.210077990036"
"2845063","1781","1781","1781","37643.19261843687","37643.19261843687","37643.19261843687"
"2847454","1782","1782","1782","36861.80350406888","36861.80350406888","36861.80350406888"
"2848048","1783","1783","1783","35972.3560529811","35972.3560529811","35972.3560529811"
"2849346","1784","1784","1784","35628.61320566808","35628.61320566808","35628.61320566808"
"2855312","1785","1785","1785","35455.65061161688","35455.65061161688","35455.65061161688"
"2861626","1786","1786","1786","35293.347677647456","35293.347677647456","35293.347677647456"
"2871626","1787","1787","1787","35492.54693775711","35492.54693775711","35492.54693775711"
"2873659","1788","1788","1788","35184.98300826134","35184.98300826134","35184.98300826134"
"2883659","1789","1789","1789","35326.241656392755","35326.241656392755","35326.241656392755"
"2885491","1790","1790","1790","34672.803748122766","34672.803748122766","34672.803748122766"
"2895491","1791","1791","1791","35220.069544381375","35220.069544381375","35220.069544381375"
"2898908","1792","1792","1792","34727.44427055918","34727.44427055918","34727.44427055918"
"2908908","1793","1793","1793","35727.90503716447","35727.90503716447","35727.90503716447"
"2918908","1794","1794","1794","35898.47431946919","35898.47431946919","35898.47431946919"
"2928908","1795","1795","1795","36889.97256796265","36889.97256796265","36889.97256796265"
"2938908","1796","1796","1796","37223.338198802274","37223.338198802274","37223.338198802274"
"2948908","1797","1797","1797","37349.955721360064","37349.955721360064","37349.955721360064"
"2954726","1798","1798","1798","36913.96206130316","36913.96206130316","36913.96206130316"
"2964726","1799","1799","1799","36915.5866375296","36915.5866375296","36915.5866375296"
"2974729","1800","1800","1800","36920.673919360976","36920.673919360976","36920.673919360976"
"2984729","1801","1801","1801","36875.20495602363","36875.20495602363","36875.20495602363"
"2994729","1802","1802","1802","36826.55517491678","36826.55517491678","36826.55517491678"
"3004729","1803","1803","1803","36767.15211247638","36767.15211247638","36767.15211247638"
"3014729","1804","1804","1804","36732.44410547315","36732.44410547315","36732.44410547315"
"3024729","1805","1805","1805","36685.19893112568","36685.19893112568","36685.19893112568"
"3034729","1806","1806","1806","37227.6502822415","37227.6502822415","37227.6502822415"
"3044729","1807","1807","1807","38056.921539564704","38056.921539564704","38056.921539564704"
"3054729","1808","1808","1808","38056.85975989429","38056.85975989429","38056.85975989429"
"3064729","1809","1809","1809","37896.64523105828","37896.64523105828","37896.64523105828"
"3074729","1810","1810","1810","38465.62407982143","38465.62407982143","38465.62407982143"
"3080702","1811","1811","1811","37966.08973103916","37966.08973103916","37966.08973103916"
"3087610","1812","1812","1812","38173.652230963264","38173.652230963264","38173.652230963264"
"3097610","1813","1813","1813","38904.84337618828","38904.84337618828","38904.84337618828"
"3107610","1814","1814","1814","38751.571378970955","38751.571378970955","38751.571378970955"
"3117610","1815","1815","1815","38663.76666311624","38663.76666311624","38663.76666311624"
"3127610","1816","1816","1816","38546.29553166349","38546.29553166349","38546.29553166349"
"3137610","1817","1817","1817","39516.10705739404","39516.10705739404","39516.10705739404"
"3147610","1818","1818","1818","39526.98934685726","39526.98934685726","39526.98934685726"
"3157610","1819","1819","1819","40361.48621321201","40361.48621321201","40361.48621321201"
"3167610","1820","1820","1820","41163.41275455353","41163.41275455353","41163.41275455353"
