"step_idx","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MIN","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MAX","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MIN","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MAX"
"2172479","1099","1099","1099","13947.907684637543","13947.907684637543","13947.907684637543"
"2176519","1100","1100","1100","14000.846516753923","14000.846516753923","14000.846516753923"
"2177852","1101","1101","1101","14147.99857880324","14147.99857880324","14147.99857880324"
"2182524","1102","1102","1102","14376.538263247088","14376.538263247088","14376.538263247088"
"2183217","1103","1103","1103","14320.4310393346","14320.4310393346","14320.4310393346"
"2185064","1104","1104","1104","14179.47628442678","14179.47628442678","14179.47628442678"
"2185656","1105","1105","1105","14158.022100711649","14158.022100711649","14158.022100711649"
"2186568","1106","1106","1106","14132.758392659138","14132.758392659138","14132.758392659138"
"2191349","1107","1107","1107","14669.951251085567","14669.951251085567","14669.951251085567"
"2192954","1108","1108","1108","14776.888012003994","14776.888012003994","14776.888012003994"
"2193754","1109","1109","1109","14822.848550781075","14822.848550781075","14822.848550781075"
"2197690","1110","1110","1110","15333.173420281342","15333.173420281342","15333.173420281342"
"2201945","1111","1111","1111","15710.402588130937","15710.402588130937","15710.402588130937"
"2203275","1112","1112","1112","15627.556444435411","15627.556444435411","15627.556444435411"
"2205651","1113","1113","1113","15869.256132647677","15869.256132647677","15869.256132647677"
"2210772","1114","1114","1114","16448.093964729123","16448.093964729123","16448.093964729123"
"2211623","1115","1115","1115","16283.631976505161","16283.631976505161","16283.631976505161"
"2214653","1116","1116","1116","16492.93620210328","16492.93620210328","16492.93620210328"
"2216154","1117","1117","1117","16456.921563202985","16456.921563202985","16456.921563202985"
"2217508","1118","1118","1118","16335.852727561207","16335.852727561207","16335.852727561207"
"2221932","1119","1119","1119","17017.308058286828","17017.308058286828","17017.308058286828"
"2223273","1120","1120","1120","17193.409079593068","17193.409079593068","17193.409079593068"
"2227509","1121","1121","1121","17709.97026674533","17709.97026674533","17709.97026674533"
"2231052","1122","1122","1122","18197.17096751305","18197.17096751305","18197.17096751305"
"2232873","1123","1123","1123","17896.46682378346","17896.46682378346","17896.46682378346"
"2234371","1124","1124","1124","18099.474794857888","18099.474794857888","18099.474794857888"
"2236468","1125","1125","1125","18347.274182376055","18347.274182376055","18347.274182376055"
"2237141","1126","1126","1126","18335.523097054687","18335.523097054687","18335.523097054687"
"2240401","1127","1127","1127","18619.54624120709","18619.54624120709","18619.54624120709"
"2242543","1128","1128","1128","18793.950159279037","18793.950159279037","18793.950159279037"
"2244163","1129","1129","1129","19006.20305487349","19006.20305487349","19006.20305487349"
"2244889","1130","1130","1130","18969.3694015637","18969.3694015637","18969.3694015637"
"2250229","1131","1131","1131","19497.267389550805","19497.267389550805","19497.267389550805"
"2255362","1132","1132","1132","20191.706826218026","20191.706826218026","20191.706826218026"
"2259204","1133","1133","1133","20829.743373017303","20829.743373017303","20829.743373017303"
"2262010","1134","1134","1134","20831.066728138143","20831.066728138143","20831.066728138143"
"2263368","1135","1135","1135","20975.214668373184","20975.214668373184","20975.214668373184"
"2269106","1136","1136","1136","20875.905403701625","20875.905403701625","20875.905403701625"
"2271313","1137","1137","1137","20931.355107316434","20931.355107316434","20931.355107316434"
"2272750","1138","1138","1138","20689.901172665497","20689.901172665497","20689.901172665497"
"2275636","1139","1139","1139","21088.316090882654","21088.316090882654","21088.316090882654"
"2277382","1140","1140","1140","21374.969131063848","21374.969131063848","21374.969131063848"
"2282743","1141","1141","1141","21834.298322979248","21834.298322979248","21834.298322979248"
"2283754","1142","1142","1142","21762.44234983116","21762.44234983116","21762.44234983116"
"2284654","1143","1143","1143","21706.550110740893","21706.550110740893","21706.550110740893"
"2288272","1144","1144","1144","21819.441377034982","21819.441377034982","21819.441377034982"
"2295570","1145","1145","1145","22784.226719691153","22784.226719691153","22784.226719691153"
"2297338","1146","1146","1146","22891.55200957186","22891.55200957186","22891.55200957186"
"2304961","1147","1147","1147","23910.533287369683","23910.533287369683","23910.533287369683"
"2310556","1148","1148","1148","24043.695015025623","24043.695015025623","24043.695015025623"
"2312600","1149","1149","1149","24199.98178021174","24199.98178021174","24199.98178021174"
"2313473","1150","1150","1150","23693.8675472881","23693.8675472881","23693.8675472881"
"2319282","1151","1151","1151","24462.185985509335","24462.185985509335","24462.185985509335"
"2325413","1152","1152","1152","24728.575868342537","24728.575868342537","24728.575868342537"
"2334498","1153","1153","1153","26240.469130496982","26240.469130496982","26240.469130496982"
"2344498","1154","1154","1154","27729.78889673344","27729.78889673344","27729.78889673344"
"2349536","1155","1155","1155","28529.92506459223","28529.92506459223","28529.92506459223"
"2358565","1156","1156","1156","29964.917678550744","29964.917678550744","29964.917678550744"
"2368565","1157","1157","1157","30900.671006776247","30900.671006776247","30900.671006776247"
"2371700","1158","1158","1158","31157.56709601678","31157.56709601678","31157.56709601678"
"2372611","1159","1159","1159","31174.271878097425","31174.271878097425","31174.271878097425"
"2380669","1160","1160","1160","31937.74272333962","31937.74272333962","31937.74272333962"
"2384576","1161","1161","1161","31866.473087239592","31866.473087239592","31866.473087239592"
"2385826","1162","1162","1162","31847.49419067781","31847.49419067781","31847.49419067781"
"2390538","1163","1163","1163","32246.307994521743","32246.307994521743","32246.307994521743"
"2393416","1164","1164","1164","31830.846967392983","31830.846967392983","31830.846967392983"
"2395074","1165","1165","1165","31963.218745984515","31963.218745984515","31963.218745984515"
"2397889","1166","1166","1166","31899.297386395494","31899.297386395494","31899.297386395494"
"2398245","1167","1167","1167","31666.059831031085","31666.059831031085","31666.059831031085"
"2407509","1168","1168","1168","33068.85646553427","33068.85646553427","33068.85646553427"
"2417509","1169","1169","1169","34073.85933916936","34073.85933916936","34073.85933916936"
"2419019","1170","1170","1170","34131.602491292","34131.602491292","34131.602491292"
"2419814","1171","1171","1171","33516.357523576065","33516.357523576065","33516.357523576065"
"2422271","1172","1172","1172","33376.76286243226","33376.76286243226","33376.76286243226"
"2427198","1173","1173","1173","33907.168173351296","33907.168173351296","33907.168173351296"
"2434875","1174","1174","1174","34992.37632215805","34992.37632215805","34992.37632215805"
"2435583","1175","1175","1175","34730.05292506498","34730.05292506498","34730.05292506498"
"2437230","1176","1176","1176","34947.581248859286","34947.581248859286","34947.581248859286"
"2439114","1177","1177","1177","34689.48108450535","34689.48108450535","34689.48108450535"
"2440402","1178","1178","1178","34538.0349910507","34538.0349910507","34538.0349910507"
"2441537","1179","1179","1179","34450.598969854436","34450.598969854436","34450.598969854436"
"2443303","1180","1180","1180","34619.45619211006","34619.45619211006","34619.45619211006"
"2443716","1181","1181","1181","33731.78508167109","33731.78508167109","33731.78508167109"
"2444210","1182","1182","1182","32910.8417583215","32910.8417583215","32910.8417583215"
"2445903","1183","1183","1183","32525.757429734284","32525.757429734284","32525.757429734284"
"2452690","1184","1184","1184","33228.249867287246","33228.249867287246","33228.249867287246"
"2454342","1185","1185","1185","33254.33681133868","33254.33681133868","33254.33681133868"
"2456508","1186","1186","1186","32603.799299948663","32603.799299948663","32603.799299948663"
"2457921","1187","1187","1187","32464.1568298556","32464.1568298556","32464.1568298556"
"2459842","1188","1188","1188","32591.291985277898","32591.291985277898","32591.291985277898"
"2460852","1189","1189","1189","32241.716820087073","32241.716820087073","32241.716820087073"
"2463930","1190","1190","1190","32480.580356833205","32480.580356833205","32480.580356833205"
"2465097","1191","1191","1191","31854.752032413096","31854.752032413096","31854.752032413096"
"2466039","1192","1192","1192","31832.479530827004","31832.479530827004","31832.479530827004"
"2467148","1193","1193","1193","31883.49753418613","31883.49753418613","31883.49753418613"
"2469352","1194","1194","1194","31634.045070239863","31634.045070239863","31634.045070239863"
"2470596","1195","1195","1195","30533.421669113926","30533.421669113926","30533.421669113926"
"2473301","1196","1196","1196","30690.02315263087","30690.02315263087","30690.02315263087"
"2474470","1197","1197","1197","29535.933769278134","29535.933769278134","29535.933769278134"
"2475604","1198","1198","1198","28744.45096180625","28744.45096180625","28744.45096180625"
"2476189","1199","1199","1199","28505.968130559184","28505.968130559184","28505.968130559184"
"2478272","1200","1200","1200","28720.560687157413","28720.560687157413","28720.560687157413"
"2479533","1201","1201","1201","27939.718387520537","27939.718387520537","27939.718387520537"
"2480066","1202","1202","1202","26945.14001058517","26945.14001058517","26945.14001058517"
"2481125","1203","1203","1203","25495.713663307284","25495.713663307284","25495.713663307284"
"2481922","1204","1204","1204","23846.284451850825","23846.284451850825","23846.284451850825"
"2482438","1205","1205","1205","23023.650595931664","23023.650595931664","23023.650595931664"
"2484371","1206","1206","1206","21745.890389377917","21745.890389377917","21745.890389377917"
"2484914","1207","1207","1207","20068.406629208832","20068.406629208832","20068.406629208832"
"2485980","1208","1208","1208","19689.81478655649","19689.81478655649","19689.81478655649"
"2487081","1209","1209","1209","19725.751982398742","19725.751982398742","19725.751982398742"
"2487632","1210","1210","1210","18380.46444934683","18380.46444934683","18380.46444934683"
"2488477","1211","1211","1211","17845.228465900393","17845.228465900393","17845.228465900393"
"2489501","1212","1212","1212","17805.97971090934","17805.97971090934","17805.97971090934"
"2489860","1213","1213","1213","17046.23082689241","17046.23082689241","17046.23082689241"
"2490321","1214","1214","1214","16637.955574648127","16637.955574648127","16637.955574648127"
"2491015","1215","1215","1215","16458.110941110834","16458.110941110834","16458.110941110834"
"2492092","1216","1216","1216","16149.00412994256","16149.00412994256","16149.00412994256"
"2493458","1217","1217","1217","16344.779714882772","16344.779714882772","16344.779714882772"
"2494427","1218","1218","1218","14841.911278563708","14841.911278563708","14841.911278563708"
"2496167","1219","1219","1219","13315.27625930089","13315.27625930089","13315.27625930089"
"2496841","1220","1220","1220","13140.712942274911","13140.712942274911","13140.712942274911"
"2497496","1221","1221","1221","13144.463291035436","13144.463291035436","13144.463291035436"
"2498412","1222","1222","1222","12857.244763427409","12857.244763427409","12857.244763427409"
"2499657","1223","1223","1223","12206.808422221296","12206.808422221296","12206.808422221296"
"2499951","1224","1224","1224","10911.02637707782","10911.02637707782","10911.02637707782"
"2500386","1225","1225","1225","10875.680263296446","10875.680263296446","10875.680263296446"
"2500903","1226","1226","1226","10654.904168460487","10654.904168460487","10654.904168460487"
"2501571","1227","1227","1227","10437.130754769245","10437.130754769245","10437.130754769245"
"2503079","1228","1228","1228","10477.620242619532","10477.620242619532","10477.620242619532"
"2504683","1229","1229","1229","10543.03182707051","10543.03182707051","10543.03182707051"
"2506432","1230","1230","1230","10510.668472572273","10510.668472572273","10510.668472572273"
"2507033","1231","1231","1231","10570.85628765296","10570.85628765296","10570.85628765296"
"2509015","1232","1232","1232","10796.961932168342","10796.961932168342","10796.961932168342"
"2509369","1233","1233","1233","10547.664812128107","10547.664812128107","10547.664812128107"
"2510502","1234","1234","1234","9544.592349333072","9544.592349333072","9544.592349333072"
"2512322","1235","1235","1235","9597.407675952398","9597.407675952398","9597.407675952398"
"2513251","1236","1236","1236","9388.79413508364","9388.79413508364","9388.79413508364"
"2518999","1237","1237","1237","10009.664490930469","10009.664490930469","10009.664490930469"
"2520585","1238","1238","1238","9943.077140834865","9943.077140834865","9943.077140834865"
"2522534","1239","1239","1239","10097.986162950328","10097.986162950328","10097.986162950328"
"2523850","1240","1240","1240","9754.18151809206","9754.18151809206","9754.18151809206"
"2526117","1241","1241","1241","9947.012467326555","9947.012467326555","9947.012467326555"
"2529282","1242","1242","1242","10285.843714242848","10285.843714242848","10285.843714242848"
"2532149","1243","1243","1243","10579.806599855241","10579.806599855241","10579.806599855241"
"2535862","1244","1244","1244","10843.045282449957","10843.045282449957","10843.045282449957"
"2538884","1245","1245","1245","11170.585125800138","11170.585125800138","11170.585125800138"
"2539332","1246","1246","1246","10778.167545130753","10778.167545130753","10778.167545130753"
"2544008","1247","1247","1247","11370.741631554049","11370.741631554049","11370.741631554049"
"2545009","1248","1248","1248","11332.251178019656","11332.251178019656","11332.251178019656"
"2546021","1249","1249","1249","11397.601996746254","11397.601996746254","11397.601996746254"
"2546659","1250","1250","1250","11138.350178584164","11138.350178584164","11138.350178584164"
"2547728","1251","1251","1251","11085.930919603032","11085.930919603032","11085.930919603032"
"2550712","1252","1252","1252","11491.938995824154","11491.938995824154","11491.938995824154"
"2553880","1253","1253","1253","11849.97093625912","11849.97093625912","11849.97093625912"
"2558211","1254","1254","1254","12457.07535288413","12457.07535288413","12457.07535288413"
"2559801","1255","1255","1255","12650.671797543291","12650.671797543291","12650.671797543291"
"2566366","1256","1256","1256","13497.414490549161","13497.414490549161","13497.414490549161"
"2568736","1257","1257","1257","13809.187284537036","13809.187284537036","13809.187284537036"
"2570232","1258","1258","1258","13905.148872002337","13905.148872002337","13905.148872002337"
"2572057","1259","1259","1259","14011.502661700633","14011.502661700633","14011.502661700633"
"2575775","1260","1260","1260","14558.145924415781","14558.145924415781","14558.145924415781"
"2578673","1261","1261","1261","14909.890206632743","14909.890206632743","14909.890206632743"
"2579854","1262","1262","1262","14948.908543520298","14948.908543520298","14948.908543520298"
"2584867","1263","1263","1263","15746.245132274951","15746.245132274951","15746.245132274951"
"2589980","1264","1264","1264","16556.60741408053","16556.60741408053","16556.60741408053"
"2595790","1265","1265","1265","17436.550715250763","17436.550715250763","17436.550715250763"
"2596634","1266","1266","1266","17392.391932270253","17392.391932270253","17392.391932270253"
"2597845","1267","1267","1267","17364.342939622886","17364.342939622886","17364.342939622886"
"2598569","1268","1268","1268","17349.43168306062","17349.43168306062","17349.43168306062"
"2607279","1269","1269","1269","18505.064326836626","18505.064326836626","18505.064326836626"
"2608666","1270","1270","1270","18628.87961302905","18628.87961302905","18628.87961302905"
"2610411","1271","1271","1271","18791.98713091828","18791.98713091828","18791.98713091828"
"2610805","1272","1272","1272","18696.847326520394","18696.847326520394","18696.847326520394"
"2611771","1273","1273","1273","18672.346394189484","18672.346394189484","18672.346394189484"
"2614100","1274","1274","1274","19005.292393200885","19005.292393200885","19005.292393200885"
"2620883","1275","1275","1275","19989.827586022693","19989.827586022693","19989.827586022693"
"2622959","1276","1276","1276","20271.266594425586","20271.266594425586","20271.266594425586"
"2624344","1277","1277","1277","20394.0502412002","20394.0502412002","20394.0502412002"
"2626142","1278","1278","1278","20454.636990175863","20454.636990175863","20454.636990175863"
"2629905","1279","1279","1279","20828.218854612733","20828.218854612733","20828.218854612733"
"2630962","1280","1280","1280","20743.896586603074","20743.896586603074","20743.896586603074"
"2631548","1281","1281","1281","20738.933541238315","20738.933541238315","20738.933541238315"
"2632313","1282","1282","1282","20553.25894432003","20553.25894432003","20553.25894432003"
"2633081","1283","1283","1283","20624.470928724942","20624.470928724942","20624.470928724942"
"2635909","1284","1284","1284","20925.68674004494","20925.68674004494","20925.68674004494"
"2643021","1285","1285","1285","21869.810405833246","21869.810405833246","21869.810405833246"
"2646648","1286","1286","1286","22324.01589694673","22324.01589694673","22324.01589694673"
"2650668","1287","1287","1287","22114.781062201335","22114.781062201335","22114.781062201335"
"2654536","1288","1288","1288","22495.94169759606","22495.94169759606","22495.94169759606"
"2663161","1289","1289","1289","23660.800984871163","23660.800984871163","23660.800984871163"
"2670058","1290","1290","1290","24687.357932118935","24687.357932118935","24687.357932118935"
"2674851","1291","1291","1291","25155.314730771923","25155.314730771923","25155.314730771923"
"2679010","1292","1292","1292","25403.50803617422","25403.50803617422","25403.50803617422"
"2680898","1293","1293","1293","25212.298455981094","25212.298455981094","25212.298455981094"
"2681757","1294","1294","1294","24713.292115890126","24713.292115890126","24713.292115890126"
"2683768","1295","1295","1295","24514.534123823774","24514.534123823774","24514.534123823774"
"2685178","1296","1296","1296","24692.555564495287","24692.555564495287","24692.555564495287"
"2689195","1297","1297","1297","24608.48332268","24608.48332268","24608.48332268"
"2691962","1298","1298","1298","24940.042284922863","24940.042284922863","24940.042284922863"
"2696918","1299","1299","1299","25626.774238970258","25626.774238970258","25626.774238970258"
"2697333","1300","1300","1300","25577.999564362934","25577.999564362934","25577.999564362934"
"2700890","1301","1301","1301","26015.35010389742","26015.35010389742","26015.35010389742"
"2703580","1302","1302","1302","25970.502926750774","25970.502926750774","25970.502926750774"
"2704486","1303","1303","1303","25602.714760299772","25602.714760299772","25602.714760299772"
"2705330","1304","1304","1304","24949.172524478796","24949.172524478796","24949.172524478796"
"2706114","1305","1305","1305","24810.882634680052","24810.882634680052","24810.882634680052"
"2708246","1306","1306","1306","24000.102436992518","24000.102436992518","24000.102436992518"
"2708936","1307","1307","1307","23714.380848982637","23714.380848982637","23714.380848982637"
"2712729","1308","1308","1308","24065.499296776787","24065.499296776787","24065.499296776787"
"2713714","1309","1309","1309","23930.32342777903","23930.32342777903","23930.32342777903"
"2714627","1310","1310","1310","23419.700581002817","23419.700581002817","23419.700581002817"
"2716295","1311","1311","1311","23188.143890752293","23188.143890752293","23188.143890752293"
"2719890","1312","1312","1312","23592.39067665205","23592.39067665205","23592.39067665205"
"2721845","1313","1313","1313","23054.72978431431","23054.72978431431","23054.72978431431"
"2722987","1314","1314","1314","22362.121989446394","22362.121989446394","22362.121989446394"
"2725676","1315","1315","1315","21856.898981276805","21856.898981276805","21856.898981276805"
"2725969","1316","1316","1316","21780.199735068705","21780.199735068705","21780.199735068705"
"2730551","1317","1317","1317","22321.278032078735","22321.278032078735","22321.278032078735"
"2735188","1318","1318","1318","22984.68630178524","22984.68630178524","22984.68630178524"
"2736289","1319","1319","1319","21753.26868080384","21753.26868080384","21753.26868080384"
"2736696","1320","1320","1320","21577.109672665814","21577.109672665814","21577.109672665814"
"2737045","1321","1321","1321","21339.249492475148","21339.249492475148","21339.249492475148"
"2738756","1322","1322","1322","21581.048609880567","21581.048609880567","21581.048609880567"
"2741920","1323","1323","1323","21972.85701848517","21972.85701848517","21972.85701848517"
"2742664","1324","1324","1324","21726.393873249264","21726.393873249264","21726.393873249264"
"2747742","1325","1325","1325","21550.342411087007","21550.342411087007","21550.342411087007"
"2748926","1326","1326","1326","21407.595246379133","21407.595246379133","21407.595246379133"
"2750161","1327","1327","1327","21377.79352667045","21377.79352667045","21377.79352667045"
"2750471","1328","1328","1328","21113.129280754783","21113.129280754783","21113.129280754783"
"2751886","1329","1329","1329","20722.10562046428","20722.10562046428","20722.10562046428"
"2752207","1330","1330","1330","20598.27571558546","20598.27571558546","20598.27571558546"
"2752916","1331","1331","1331","20619.26385391405","20619.26385391405","20619.26385391405"
"2753599","1332","1332","1332","20619.306786660425","20619.306786660425","20619.306786660425"
"2755438","1333","1333","1333","20817.40335086023","20817.40335086023","20817.40335086023"
"2755721","1334","1334","1334","20381.703770955835","20381.703770955835","20381.703770955835"
"2757564","1335","1335","1335","19447.937409834576","19447.937409834576","19447.937409834576"
"2760128","1336","1336","1336","19270.105693021444","19270.105693021444","19270.105693021444"
"2762631","1337","1337","1337","19036.31029465701","19036.31029465701","19036.31029465701"
"2763352","1338","1338","1338","18496.549584610402","18496.549584610402","18496.549584610402"
"2763820","1339","1339","1339","17087.20674095106","17087.20674095106","17087.20674095106"
"2764540","1340","1340","1340","15971.36138636921","15971.36138636921","15971.36138636921"
"2766302","1341","1341","1341","15440.10703872171","15440.10703872171","15440.10703872171"
"2769092","1342","1342","1342","15190.059183065096","15190.059183065096","15190.059183065096"
"2770060","1343","1343","1343","15060.39229018877","15060.39229018877","15060.39229018877"
"2771159","1344","1344","1344","15107.920482571775","15107.920482571775","15107.920482571775"
"2772126","1345","1345","1345","14908.781604759926","14908.781604759926","14908.781604759926"
"2773083","1346","1346","1346","14813.56938465011","14813.56938465011","14813.56938465011"
"2777025","1347","1347","1347","14772.745261085636","14772.745261085636","14772.745261085636"
"2778817","1348","1348","1348","14597.726289453542","14597.726289453542","14597.726289453542"
"2779814","1349","1349","1349","13906.815401685675","13906.815401685675","13906.815401685675"
"2780350","1350","1350","1350","13934.587321011895","13934.587321011895","13934.587321011895"
"2786727","1351","1351","1351","14417.500546906485","14417.500546906485","14417.500546906485"
"2789630","1352","1352","1352","14490.45679667181","14490.45679667181","14490.45679667181"
"2790536","1353","1353","1353","14500.054842639582","14500.054842639582","14500.054842639582"
"2790886","1354","1354","1354","14444.146003816337","14444.146003816337","14444.146003816337"
"2791146","1355","1355","1355","14326.941875933926","14326.941875933926","14326.941875933926"
"2792102","1356","1356","1356","14128.545939732108","14128.545939732108","14128.545939732108"
"2793676","1357","1357","1357","14239.646773324299","14239.646773324299","14239.646773324299"
"2794433","1358","1358","1358","13762.693193312538","13762.693193312538","13762.693193312538"
"2795955","1359","1359","1359","13870.2816705","13870.2816705","13870.2816705"
"2797516","1360","1360","1360","13996.360521753119","13996.360521753119","13996.360521753119"
"2803653","1361","1361","1361","14833.238609798569","14833.238609798569","14833.238609798569"
"2807944","1362","1362","1362","14966.22527712767","14966.22527712767","14966.22527712767"
"2809256","1363","1363","1363","14865.957379969455","14865.957379969455","14865.957379969455"
"2809873","1364","1364","1364","14763.260384533838","14763.260384533838","14763.260384533838"
"2811971","1365","1365","1365","14644.013021795929","14644.013021795929","14644.013021795929"
"2814114","1366","1366","1366","14934.007795260004","14934.007795260004","14934.007795260004"
"2815015","1367","1367","1367","14352.356246436553","14352.356246436553","14352.356246436553"
"2816444","1368","1368","1368","13793.683949650307","13793.683949650307","13793.683949650307"
"2816886","1369","1369","1369","13683.422344754516","13683.422344754516","13683.422344754516"
"2817340","1370","1370","1370","13720.736408406165","13720.736408406165","13720.736408406165"
"2817748","1371","1371","1371","13751.256820206387","13751.256820206387","13751.256820206387"
"2820193","1372","1372","1372","13888.949763614128","13888.949763614128","13888.949763614128"
"2820949","1373","1373","1373","13469.893688459697","13469.893688459697","13469.893688459697"
"2823614","1374","1374","1374","13733.176275065365","13733.176275065365","13733.176275065365"
"2824420","1375","1375","1375","12984.01123321943","12984.01123321943","12984.01123321943"
"2825781","1376","1376","1376","12985.900701083803","12985.900701083803","12985.900701083803"
"2826259","1377","1377","1377","12865.673486972591","12865.673486972591","12865.673486972591"
"2827044","1378","1378","1378","12944.637071640856","12944.637071640856","12944.637071640856"
"2828224","1379","1379","1379","12850.973298604176","12850.973298604176","12850.973298604176"
"2829985","1380","1380","1380","13079.31832459097","13079.31832459097","13079.31832459097"
"2830432","1381","1381","1381","13008.586442605276","13008.586442605276","13008.586442605276"
"2830796","1382","1382","1382","12940.469807103143","12940.469807103143","12940.469807103143"
"2831633","1383","1383","1383","12748.805474406434","12748.805474406434","12748.805474406434"
"2831944","1384","1384","1384","12748.849547516265","12748.849547516265","12748.849547516265"
"2834776","1385","1385","1385","12927.446482224334","12927.446482224334","12927.446482224334"
"2836949","1386","1386","1386","12843.550561590384","12843.550561590384","12843.550561590384"
"2838517","1387","1387","1387","12654.547997060556","12654.547997060556","12654.547997060556"
"2838892","1388","1388","1388","12596.53610239651","12596.53610239651","12596.53610239651"
"2839829","1389","1389","1389","12674.76767743696","12674.76767743696","12674.76767743696"
"2840221","1390","1390","1390","12595.271580998293","12595.271580998293","12595.271580998293"
"2842607","1391","1391","1391","12650.086136438804","12650.086136438804","12650.086136438804"
"2843609","1392","1392","1392","12318.752178214323","12318.752178214323","12318.752178214323"
"2844620","1393","1393","1393","12315.825439136324","12315.825439136324","12315.825439136324"
"2844864","1394","1394","1394","12161.40810407418","12161.40810407418","12161.40810407418"
"2845719","1395","1395","1395","12175.503716662835","12175.503716662835","12175.503716662835"
"2846611","1396","1396","1396","12174.477167402418","12174.477167402418","12174.477167402418"
"2848244","1397","1397","1397","11760.759104076365","11760.759104076365","11760.759104076365"
"2848869","1398","1398","1398","11558.669321423316","11558.669321423316","11558.669321423316"
"2851354","1399","1399","1399","11810.248355790136","11810.248355790136","11810.248355790136"
"2852687","1400","1400","1400","11951.705201325083","11951.705201325083","11951.705201325083"
"2853845","1401","1401","1401","11058.71452110125","11058.71452110125","11058.71452110125"
"2855388","1402","1402","1402","10775.960201038664","10775.960201038664","10775.960201038664"
"2855565","1403","1403","1403","10640.178000486974","10640.178000486974","10640.178000486974"
"2856747","1404","1404","1404","10802.33682036075","10802.33682036075","10802.33682036075"
"2857781","1405","1405","1405","10956.40892462702","10956.40892462702","10956.40892462702"
"2859443","1406","1406","1406","11068.296290667979","11068.296290667979","11068.296290667979"
"2859981","1407","1407","1407","10933.39599215167","10933.39599215167","10933.39599215167"
"2864323","1408","1408","1408","11531.70854240932","11531.70854240932","11531.70854240932"
"2864812","1409","1409","1409","11341.84503628523","11341.84503628523","11341.84503628523"
"2865782","1410","1410","1410","11236.60834774507","11236.60834774507","11236.60834774507"
"2867910","1411","1411","1411","10511.763940590967","10511.763940590967","10511.763940590967"
"2871514","1412","1412","1412","10407.167594966637","10407.167594966637","10407.167594966637"
"2872793","1413","1413","1413","10405.486283331818","10405.486283331818","10405.486283331818"
"2876347","1414","1414","1414","10916.08672205475","10916.08672205475","10916.08672205475"
"2877118","1415","1415","1415","10693.75723991422","10693.75723991422","10693.75723991422"
"2878577","1416","1416","1416","10540.752738630506","10540.752738630506","10540.752738630506"
"2879259","1417","1417","1417","10492.875913174572","10492.875913174572","10492.875913174572"
"2879743","1418","1418","1418","10328.67906459305","10328.67906459305","10328.67906459305"
"2880146","1419","1419","1419","10320.206898923323","10320.206898923323","10320.206898923323"
"2881396","1420","1420","1420","10456.000219801848","10456.000219801848","10456.000219801848"
"2882082","1421","1421","1421","10506.44335201052","10506.44335201052","10506.44335201052"
"2883123","1422","1422","1422","10253.187114397544","10253.187114397544","10253.187114397544"
"2884021","1423","1423","1423","10268.000830990431","10268.000830990431","10268.000830990431"
"2884262","1424","1424","1424","9914.559684343021","9914.559684343021","9914.559684343021"
"2884745","1425","1425","1425","9852.324687396676","9852.324687396676","9852.324687396676"
"2885129","1426","1426","1426","9700.151113989028","9700.151113989028","9700.151113989028"
"2885987","1427","1427","1427","9774.02694173342","9774.02694173342","9774.02694173342"
"2886809","1428","1428","1428","9778.446681555428","9778.446681555428","9778.446681555428"
"2887766","1429","1429","1429","9766.770725873663","9766.770725873663","9766.770725873663"
"2888481","1430","1430","1430","9570.886865729586","9570.886865729586","9570.886865729586"
"2888967","1431","1431","1431","9602.320122365616","9602.320122365616","9602.320122365616"
"2889838","1432","1432","1432","9650.068143097116","9650.068143097116","9650.068143097116"
"2890045","1433","1433","1433","9539.933535431577","9539.933535431577","9539.933535431577"
"2890532","1434","1434","1434","9555.94768407139","9555.94768407139","9555.94768407139"
"2891777","1435","1435","1435","9225.941521321405","9225.941521321405","9225.941521321405"
"2893197","1436","1436","1436","9061.166448718504","9061.166448718504","9061.166448718504"
"2894332","1437","1437","1437","9012.276951612383","9012.276951612383","9012.276951612383"
"2894804","1438","1438","1438","9030.45542907442","9030.45542907442","9030.45542907442"
"2896636","1439","1439","1439","9148.71266381723","9148.71266381723","9148.71266381723"
"2898583","1440","1440","1440","9443.94468479013","9443.94468479013","9443.94468479013"
"2899941","1441","1441","1441","9286.549724729826","9286.549724729826","9286.549724729826"
"2901530","1442","1442","1442","9402.185379577744","9402.185379577744","9402.185379577744"
"2903375","1443","1443","1443","9543.202028746971","9543.202028746971","9543.202028746971"
"2904431","1444","1444","1444","9682.45768161299","9682.45768161299","9682.45768161299"
"2907293","1445","1445","1445","10028.002059457234","10028.002059457234","10028.002059457234"
"2910611","1446","1446","1446","10467.314861817254","10467.314861817254","10467.314861817254"
"2910906","1447","1447","1447","10228.713193794174","10228.713193794174","10228.713193794174"
