"step_idx","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MAX","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MAX"
"154720","1128","1128","1128","125.36726625495406","125.36726625495406","125.36726625495406"
"154839","1129","1129","1129","363.2781406216645","363.2781406216645","363.2781406216645"
"154896","1130","1130","1130","149.13016618657988","149.13016618657988","149.13016618657988"
"154953","1131","1131","1131","140.84638063100783","140.84638063100783","140.84638063100783"
"155004","1132","1132","1132","153.4378903471743","153.4378903471743","153.4378903471743"
"155056","1133","1133","1133","118.48459324680347","118.48459324680347","118.48459324680347"
"155106","1134","1134","1134","143.17874216772944","143.17874216772944","143.17874216772944"
"155164","1135","1135","1135","133.95660038560894","133.95660038560894","133.95660038560894"
"155221","1136","1136","1136","163.93971029562863","163.93971029562863","163.93971029562863"
"155281","1137","1137","1137","130.91110215753795","130.91110215753795","130.91110215753795"
"155338","1138","1138","1138","160.6277410839662","160.6277410839662","160.6277410839662"
"155780","1139","1139","1139","1575.536692869975","1575.536692869975","1575.536692869975"
"156662","1140","1140","1140","3660.6013470594216","3660.6013470594216","3660.6013470594216"
"156907","1141","1141","1141","978.2548504974791","978.2548504974791","978.2548504974791"
"157057","1142","1142","1142","536.0658634629137","536.0658634629137","536.0658634629137"
"157174","1143","1143","1143","528.1553296526482","528.1553296526482","528.1553296526482"
"157502","1144","1144","1144","1522.3905391895826","1522.3905391895826","1522.3905391895826"
"157901","1145","1145","1145","1845.1295838757035","1845.1295838757035","1845.1295838757035"
"158565","1146","1146","1146","2663.840436912434","2663.840436912434","2663.840436912434"
"158818","1147","1147","1147","995.8248228556315","995.8248228556315","995.8248228556315"
"159011","1148","1148","1148","771.900795420161","771.900795420161","771.900795420161"
"160031","1149","1149","1149","4002.301463655105","4002.301463655105","4002.301463655105"
"160837","1150","1150","1150","3206.8769247450605","3206.8769247450605","3206.8769247450605"
"160950","1151","1151","1151","417.50763911786083","417.50763911786083","417.50763911786083"
"161004","1152","1152","1152","143.35248313276918","143.35248313276918","143.35248313276918"
"161060","1153","1153","1153","151.1238482467293","151.1238482467293","151.1238482467293"
"161117","1154","1154","1154","124.40272835104895","124.40272835104895","124.40272835104895"
"161169","1155","1155","1155","143.4659942322646","143.4659942322646","143.4659942322646"
"161227","1156","1156","1156","132.3105888629328","132.3105888629328","132.3105888629328"
"161283","1157","1157","1157","153.54632212711786","153.54632212711786","153.54632212711786"
"161336","1158","1158","1158","118.5778230017407","118.5778230017407","118.5778230017407"
"163634","1159","1159","1159","9198.520582816947","9198.520582816947","9198.520582816947"
"163961","1160","1160","1160","1289.0103747787578","1289.0103747787578","1289.0103747787578"
"164334","1161","1161","1161","1479.4120017429154","1479.4120017429154","1479.4120017429154"
"164521","1162","1162","1162","801.3480489570873","801.3480489570873","801.3480489570873"
"164736","1163","1163","1163","850.9106084044746","850.9106084044746","850.9106084044746"
"164978","1164","1164","1164","955.7662639693486","955.7662639693486","955.7662639693486"
"165277","1165","1165","1165","1361.7571998932788","1361.7571998932788","1361.7571998932788"
"167319","1166","1166","1166","8321.705719771904","8321.705719771904","8321.705719771904"
"167601","1167","1167","1167","1133.719946549112","1133.719946549112","1133.719946549112"
"167824","1168","1168","1168","694.5040915121606","694.5040915121606","694.5040915121606"
"168590","1169","1169","1169","2973.302047959206","2973.302047959206","2973.302047959206"
"169363","1170","1170","1170","3117.1788329199303","3117.1788329199303","3117.1788329199303"
"169697","1171","1171","1171","1318.8948749267379","1318.8948749267379","1318.8948749267379"
"170092","1172","1172","1172","1556.9107607152948","1556.9107607152948","1556.9107607152948"
"171529","1173","1173","1173","5667.984948326737","5667.984948326737","5667.984948326737"
"171803","1174","1174","1174","1076.8117229572163","1076.8117229572163","1076.8117229572163"
"173944","1175","1175","1175","8476.135147755382","8476.135147755382","8476.135147755382"
"175196","1176","1176","1176","4959.807475394875","4959.807475394875","4959.807475394875"
"177855","1177","1177","1177","10531.241679795601","10531.241679795601","10531.241679795601"
"178557","1178","1178","1178","2874.264872419625","2874.264872419625","2874.264872419625"
"178909","1179","1179","1179","1316.2951168365212","1316.2951168365212","1316.2951168365212"
"178982","1180","1180","1180","191.7977892225542","191.7977892225542","191.7977892225542"
"179045","1181","1181","1181","160.98349266310615","160.98349266310615","160.98349266310615"
"179106","1182","1182","1182","146.1055098205085","146.1055098205085","146.1055098205085"
"179158","1183","1183","1183","132.91313438240934","132.91313438240934","132.91313438240934"
"179206","1184","1184","1184","117.55542140866432","117.55542140866432","117.55542140866432"
"179256","1185","1185","1185","129.5573983804609","129.5573983804609","129.5573983804609"
"179311","1186","1186","1186","135.51959520193705","135.51959520193705","135.51959520193705"
"179368","1187","1187","1187","148.17842888164327","148.17842888164327","148.17842888164327"
"179430","1188","1188","1188","150.23736426212858","150.23736426212858","150.23736426212858"
"179828","1189","1189","1189","1522.8745735127536","1522.8745735127536","1522.8745735127536"
"180589","1190","1190","1190","2917.8004269404123","2917.8004269404123","2917.8004269404123"
"180819","1191","1191","1191","780.9169895304489","780.9169895304489","780.9169895304489"
"183504","1192","1192","1192","10987.11157830157","10987.11157830157","10987.11157830157"
"186214","1193","1193","1193","10734.791695889628","10734.791695889628","10734.791695889628"
"190376","1194","1194","1194","16763.700197176302","16763.700197176302","16763.700197176302"
"190439","1195","1195","1195","129.26729826655668","129.26729826655668","129.26729826655668"
"190494","1196","1196","1196","150.75424610559585","150.75424610559585","150.75424610559585"
"190544","1197","1197","1197","117.2115587558956","117.2115587558956","117.2115587558956"
"190593","1198","1198","1198","133.9624594638264","133.9624594638264","133.9624594638264"
"194629","1199","1199","1199","15979.844744876467","15979.844744876467","15979.844744876467"
"204629","1200","1200","1200","39794.52366216337","39794.52366216337","39794.52366216337"
"207205","1201","1201","1201","10169.858697526368","10169.858697526368","10169.858697526368"
"207269","1202","1202","1202","160.75029634518157","160.75029634518157","160.75029634518157"
"207323","1203","1203","1203","133.46252845931673","133.46252845931673","133.46252845931673"
"207372","1204","1204","1204","124.66957730882555","124.66957730882555","124.66957730882555"
"207422","1205","1205","1205","122.9092969205553","122.9092969205553","122.9092969205553"
"207474","1206","1206","1206","136.28669457664998","136.28669457664998","136.28669457664998"
"207533","1207","1207","1207","143.49251332070946","143.49251332070946","143.49251332070946"
"207587","1208","1208","1208","141.12941135679412","141.12941135679412","141.12941135679412"
"207977","1209","1209","1209","1656.592459077448","1656.592459077448","1656.592459077448"
"208527","1210","1210","1210","2356.58117602853","2356.58117602853","2356.58117602853"
"208582","1211","1211","1211","143.88199085965044","143.88199085965044","143.88199085965044"
"208631","1212","1212","1212","116.04185227528825","116.04185227528825","116.04185227528825"
"208679","1213","1213","1213","127.70328734772541","127.70328734772541","127.70328734772541"
"208733","1214","1214","1214","128.66811471862178","128.66811471862178","128.66811471862178"
"208789","1215","1215","1215","148.17822370726245","148.17822370726245","148.17822370726245"
"208849","1216","1216","1216","144.85223370471726","144.85223370471726","144.85223370471726"
"208911","1217","1217","1217","161.24069241356858","161.24069241356858","161.24069241356858"
"208976","1218","1218","1218","155.03225466507132","155.03225466507132","155.03225466507132"
"209279","1219","1219","1219","1170.32490206537","1170.32490206537","1170.32490206537"
"214621","1220","1220","1220","21409.878879435546","21409.878879435546","21409.878879435546"
"215473","1221","1221","1221","3321.038055391315","3321.038055391315","3321.038055391315"
"219402","1222","1222","1222","16200.301606864103","16200.301606864103","16200.301606864103"
"225858","1223","1223","1223","25690.6745710957","25690.6745710957","25690.6745710957"
"235858","1224","1224","1224","39742.83287631127","39742.83287631127","39742.83287631127"
"245513","1225","1225","1225","38428.19863985607","38428.19863985607","38428.19863985607"
"255513","1226","1226","1226","39890.86058543589","39890.86058543589","39890.86058543589"
"261255","1227","1227","1227","22770.146882076602","22770.146882076602","22770.146882076602"
"261313","1228","1228","1228","142.606594878485","142.606594878485","142.606594878485"
"263886","1229","1229","1229","10223.033556453196","10223.033556453196","10223.033556453196"
"267680","1230","1230","1230","15006.308797824875","15006.308797824875","15006.308797824875"
"267739","1231","1231","1231","170.42248915986204","170.42248915986204","170.42248915986204"
"267796","1232","1232","1232","174.63266146708185","174.63266146708185","174.63266146708185"
"267847","1233","1233","1233","122.51201416462905","122.51201416462905","122.51201416462905"
"267903","1234","1234","1234","152.0676278080419","152.0676278080419","152.0676278080419"
"267961","1235","1235","1235","149.88630269408273","149.88630269408273","149.88630269408273"
"268012","1236","1236","1236","126.98214731929886","126.98214731929886","126.98214731929886"
"268064","1237","1237","1237","138.83574669498225","138.83574669498225","138.83574669498225"
"268118","1238","1238","1238","129.15362945822133","129.15362945822133","129.15362945822133"
"270020","1239","1239","1239","7630.568708806755","7630.568708806755","7630.568708806755"
"270727","1240","1240","1240","2970.3070317427278","2970.3070317427278","2970.3070317427278"
"270790","1241","1241","1241","175.03633099014155","175.03633099014155","175.03633099014155"
"270845","1242","1242","1242","121.80097023971206","121.80097023971206","121.80097023971206"
"270897","1243","1243","1243","146.50730581551403","146.50730581551403","146.50730581551403"
"270948","1244","1244","1244","114.96696277842067","114.96696277842067","114.96696277842067"
"271003","1245","1245","1245","151.56465601728434","151.56465601728434","151.56465601728434"
"271066","1246","1246","1246","137.7443474136084","137.7443474136084","137.7443474136084"
"271125","1247","1247","1247","164.30413936453468","164.30413936453468","164.30413936453468"
"271175","1248","1248","1248","113.05868610029391","113.05868610029391","113.05868610029391"
"273322","1249","1249","1249","8578.71116754775","8578.71116754775","8578.71116754775"
"275286","1250","1250","1250","7958.977430209675","7958.977430209675","7958.977430209675"
"275351","1251","1251","1251","159.08918787813502","159.08918787813502","159.08918787813502"
"275403","1252","1252","1252","128.76921300821817","128.76921300821817","128.76921300821817"
"275452","1253","1253","1253","121.90971466138326","121.90971466138326","121.90971466138326"
"275499","1254","1254","1254","115.97770107319194","115.97770107319194","115.97770107319194"
"275547","1255","1255","1255","119.94580416332285","119.94580416332285","119.94580416332285"
"275600","1256","1256","1256","134.16319845848798","134.16319845848798","134.16319845848798"
"275651","1257","1257","1257","128.6030514960246","128.6030514960246","128.6030514960246"
"275702","1258","1258","1258","130.41190906271407","130.41190906271407","130.41190906271407"
"284268","1259","1259","1259","34593.84722535566","34593.84722535566","34593.84722535566"
"286220","1260","1260","1260","7837.924034565838","7837.924034565838","7837.924034565838"
"286283","1261","1261","1261","143.52586910041123","143.52586910041123","143.52586910041123"
"286340","1262","1262","1262","177.77814352376288","177.77814352376288","177.77814352376288"
"286394","1263","1263","1263","124.86503092046445","124.86503092046445","124.86503092046445"
"286445","1264","1264","1264","145.7961197949644","145.7961197949644","145.7961197949644"
"286496","1265","1265","1265","115.12252484251971","115.12252484251971","115.12252484251971"
"286544","1266","1266","1266","131.9924703117409","131.9924703117409","131.9924703117409"
"286594","1267","1267","1267","113.73047534104774","113.73047534104774","113.73047534104774"
"286644","1268","1268","1268","135.67276650953698","135.67276650953698","135.67276650953698"
"296644","1269","1269","1269","39925.91857705194","39925.91857705194","39925.91857705194"
"305341","1270","1270","1270","34952.0872420358","34952.0872420358","34952.0872420358"
"305401","1271","1271","1271","159.6749767206085","159.6749767206085","159.6749767206085"
"305451","1272","1272","1272","121.64478225257463","121.64478225257463","121.64478225257463"
"305497","1273","1273","1273","118.22286025831939","118.22286025831939","118.22286025831939"
"305548","1274","1274","1274","127.89746918390625","127.89746918390625","127.89746918390625"
"305599","1275","1275","1275","132.66177652469227","132.66177652469227","132.66177652469227"
"305649","1276","1276","1276","124.51579982234846","124.51579982234846","124.51579982234846"
"305696","1277","1277","1277","121.63794312909549","121.63794312909549","121.63794312909549"
"305746","1278","1278","1278","122.14254578728527","122.14254578728527","122.14254578728527"
"311678","1279","1279","1279","24538.83310837123","24538.83310837123","24538.83310837123"
"311753","1280","1280","1280","212.0766019789303","212.0766019789303","212.0766019789303"
"311807","1281","1281","1281","126.83205127744857","126.83205127744857","126.83205127744857"
"311869","1282","1282","1282","160.57265968453245","160.57265968453245","160.57265968453245"
"311923","1283","1283","1283","132.00572298139383","132.00572298139383","132.00572298139383"
"311972","1284","1284","1284","126.4151745089936","126.4151745089936","126.4151745089936"
"312022","1285","1285","1285","121.12979751581284","121.12979751581284","121.12979751581284"
"312079","1286","1286","1286","151.26113760705965","151.26113760705965","151.26113760705965"
"312131","1287","1287","1287","126.3810983487654","126.3810983487654","126.3810983487654"
"312185","1288","1288","1288","141.87356026808604","141.87356026808604","141.87356026808604"
"314497","1289","1289","1289","9083.25177348407","9083.25177348407","9083.25177348407"
"314560","1290","1290","1290","199.53650684159533","199.53650684159533","199.53650684159533"
"314619","1291","1291","1291","115.0764213404907","115.0764213404907","115.0764213404907"
"314674","1292","1292","1292","155.50775477105395","155.50775477105395","155.50775477105395"
"314725","1293","1293","1293","121.06597193750535","121.06597193750535","121.06597193750535"
"314773","1294","1294","1294","118.91440865128767","118.91440865128767","118.91440865128767"
"314823","1295","1295","1295","126.03635771859351","126.03635771859351","126.03635771859351"
"314874","1296","1296","1296","124.49017673447074","124.49017673447074","124.49017673447074"
"314926","1297","1297","1297","134.41647398847218","134.41647398847218","134.41647398847218"
"314978","1298","1298","1298","126.83408858288884","126.83408858288884","126.83408858288884"
"318168","1299","1299","1299","13101.69624493832","13101.69624493832","13101.69624493832"
"324612","1300","1300","1300","26424.515236750714","26424.515236750714","26424.515236750714"
"324727","1301","1301","1301","260.4328469333035","260.4328469333035","260.4328469333035"
"324844","1302","1302","1302","264.8957841966628","264.8957841966628","264.8957841966628"
"324956","1303","1303","1303","245.7008796053439","245.7008796053439","245.7008796053439"
"325066","1304","1304","1304","239.37762123158663","239.37762123158663","239.37762123158663"
"325160","1305","1305","1305","208.76458240934582","208.76458240934582","208.76458240934582"
"325257","1306","1306","1306","219.74908082143992","219.74908082143992","219.74908082143992"
"325352","1307","1307","1307","216.56645055534233","216.56645055534233","216.56645055534233"
"325450","1308","1308","1308","223.2282752538542","223.2282752538542","223.2282752538542"
"332291","1309","1309","1309","27511.981589245745","27511.981589245745","27511.981589245745"
"342291","1310","1310","1310","40705.35542603311","40705.35542603311","40705.35542603311"
"352291","1311","1311","1311","40060.176937830365","40060.176937830365","40060.176937830365"
"362291","1312","1312","1312","41290.40591569818","41290.40591569818","41290.40591569818"
"372291","1313","1313","1313","41135.92471360488","41135.92471360488","41135.92471360488"
"372434","1314","1314","1314","275.5934821154462","275.5934821154462","275.5934821154462"
"372580","1315","1315","1315","440.76622097712897","440.76622097712897","440.76622097712897"
"372738","1316","1316","1316","425.016575509996","425.016575509996","425.016575509996"
"380285","1317","1317","1317","30899.4960344018","30899.4960344018","30899.4960344018"
"385855","1318","1318","1318","22727.24893617291","22727.24893617291","22727.24893617291"
"390531","1319","1319","1319","19048.765714156474","19048.765714156474","19048.765714156474"
"390772","1320","1320","1320","589.039833285462","589.039833285462","589.039833285462"
"390886","1321","1321","1321","250.5026126222101","250.5026126222101","250.5026126222101"
"391001","1322","1322","1322","257.54415188391164","257.54415188391164","257.54415188391164"
"391152","1323","1323","1323","327.3617327479221","327.3617327479221","327.3617327479221"
"391322","1324","1324","1324","449.49169379878083","449.49169379878083","449.49169379878083"
"401322","1325","1325","1325","42152.52866399741","42152.52866399741","42152.52866399741"
"411322","1326","1326","1326","42983.100563851796","42983.100563851796","42983.100563851796"
"421322","1327","1327","1327","41530.974666913164","41530.974666913164","41530.974666913164"
"431322","1328","1328","1328","43148.69892775138","43148.69892775138","43148.69892775138"
"441322","1329","1329","1329","43666.6648276119","43666.6648276119","43666.6648276119"
"451322","1330","1330","1330","45172.765510429475","45172.765510429475","45172.765510429475"
"460414","1331","1331","1331","41027.56327476206","41027.56327476206","41027.56327476206"
"460505","1332","1332","1332","190.90371575294947","190.90371575294947","190.90371575294947"
"460586","1333","1333","1333","192.1160753852608","192.1160753852608","192.1160753852608"
"460663","1334","1334","1334","184.50687487886535","184.50687487886535","184.50687487886535"
"460735","1335","1335","1335","177.56019970238518","177.56019970238518","177.56019970238518"
"460807","1336","1336","1336","174.87264011623986","174.87264011623986","174.87264011623986"
"460884","1337","1337","1337","187.53610918571772","187.53610918571772","187.53610918571772"
"460957","1338","1338","1338","176.8421409066581","176.8421409066581","176.8421409066581"
"462990","1339","1339","1339","8196.640089348328","8196.640089348328","8196.640089348328"
"463655","1340","1340","1340","2479.5914055236394","2479.5914055236394","2479.5914055236394"
"473655","1341","1341","1341","45349.56738356686","45349.56738356686","45349.56738356686"
"483655","1342","1342","1342","47046.70633695528","47046.70633695528","47046.70633695528"
"491273","1343","1343","1343","34040.693203255854","34040.693203255854","34040.693203255854"
"501273","1344","1344","1344","47903.68810258018","47903.68810258018","47903.68810258018"
"511273","1345","1345","1345","48110.20200658286","48110.20200658286","48110.20200658286"
"521273","1346","1346","1346","48908.75930270853","48908.75930270853","48908.75930270853"
"531273","1347","1347","1347","47671.114957355334","47671.114957355334","47671.114957355334"
"541273","1348","1348","1348","46720.839244082345","46720.839244082345","46720.839244082345"
"551273","1349","1349","1349","45125.84283672226","45125.84283672226","45125.84283672226"
"561273","1350","1350","1350","47659.24062046349","47659.24062046349","47659.24062046349"
"570295","1351","1351","1351","41490.90837328936","41490.90837328936","41490.90837328936"
"576747","1352","1352","1352","30816.09888336048","30816.09888336048","30816.09888336048"
"586747","1353","1353","1353","45569.85790464138","45569.85790464138","45569.85790464138"
"596747","1354","1354","1354","47726.289423093585","47726.289423093585","47726.289423093585"
"606747","1355","1355","1355","47086.60517110595","47086.60517110595","47086.60517110595"
"616747","1356","1356","1356","46251.185424130745","46251.185424130745","46251.185424130745"
"626747","1357","1357","1357","47126.75727938198","47126.75727938198","47126.75727938198"
"636747","1358","1358","1358","48210.72465353771","48210.72465353771","48210.72465353771"
"646747","1359","1359","1359","46350.34871665631","46350.34871665631","46350.34871665631"
"656747","1360","1360","1360","50011.63372357535","50011.63372357535","50011.63372357535"
"666747","1361","1361","1361","47778.56023905217","47778.56023905217","47778.56023905217"
"676747","1362","1362","1362","50047.88311211753","50047.88311211753","50047.88311211753"
"686747","1363","1363","1363","47666.02839679477","47666.02839679477","47666.02839679477"
"696747","1364","1364","1364","46217.751625175115","46217.751625175115","46217.751625175115"
"697930","1365","1365","1365","4746.938691453596","4746.938691453596","4746.938691453596"
"706540","1366","1366","1366","44025.25455348504","44025.25455348504","44025.25455348504"
"716540","1367","1367","1367","45089.74410629296","45089.74410629296","45089.74410629296"
"726540","1368","1368","1368","46407.373347427805","46407.373347427805","46407.373347427805"
"736540","1369","1369","1369","47193.39025752752","47193.39025752752","47193.39025752752"
"746285","1370","1370","1370","42520.82538163873","42520.82538163873","42520.82538163873"
"756285","1371","1371","1371","45558.42950097802","45558.42950097802","45558.42950097802"
"757424","1372","1372","1372","4972.150876546757","4972.150876546757","4972.150876546757"
"767424","1373","1373","1373","44035.26733273278","44035.26733273278","44035.26733273278"
"777424","1374","1374","1374","39784.51318020684","39784.51318020684","39784.51318020684"
"787424","1375","1375","1375","40850.67118560772","40850.67118560772","40850.67118560772"
"797424","1376","1376","1376","39708.43558406158","39708.43558406158","39708.43558406158"
"807424","1377","1377","1377","41674.20141497762","41674.20141497762","41674.20141497762"
"814509","1378","1378","1378","28535.375313337285","28535.375313337285","28535.375313337285"
"824509","1379","1379","1379","44225.35419479419","44225.35419479419","44225.35419479419"
"829021","1380","1380","1380","19608.08913395124","19608.08913395124","19608.08913395124"
"831743","1381","1381","1381","14920.574112824677","14920.574112824677","14920.574112824677"
"839573","1382","1382","1382","38131.64036863871","38131.64036863871","38131.64036863871"
"842411","1383","1383","1383","14264.603292088921","14264.603292088921","14264.603292088921"
"844132","1384","1384","1384","7998.770462718846","7998.770462718846","7998.770462718846"
"847445","1385","1385","1385","16594.308180482403","16594.308180482403","16594.308180482403"
"857445","1386","1386","1386","49635.1305999566","49635.1305999566","49635.1305999566"
"858521","1387","1387","1387","4462.247518805681","4462.247518805681","4462.247518805681"
"860756","1388","1388","1388","11904.979304298966","11904.979304298966","11904.979304298966"
"867398","1389","1389","1389","32879.388005214605","32879.388005214605","32879.388005214605"
"873593","1390","1390","1390","30644.506556868164","30644.506556868164","30644.506556868164"
"875273","1391","1391","1391","9049.528295700225","9049.528295700225","9049.528295700225"
"876766","1392","1392","1392","7417.773184975883","7417.773184975883","7417.773184975883"
"878880","1393","1393","1393","9634.452335067519","9634.452335067519","9634.452335067519"
"881322","1394","1394","1394","12073.15238118522","12073.15238118522","12073.15238118522"
"886406","1395","1395","1395","24647.966780220893","24647.966780220893","24647.966780220893"
"888817","1396","1396","1396","11354.807466250644","11354.807466250644","11354.807466250644"
"890750","1397","1397","1397","9075.663213104142","9075.663213104142","9075.663213104142"
"892645","1398","1398","1398","8961.682804240143","8961.682804240143","8961.682804240143"
"894103","1399","1399","1399","7653.96818108835","7653.96818108835","7653.96818108835"
"897619","1400","1400","1400","17584.115931736564","17584.115931736564","17584.115931736564"
"902202","1401","1401","1401","22590.46007663744","22590.46007663744","22590.46007663744"
"905360","1402","1402","1402","15216.805099876752","15216.805099876752","15216.805099876752"
"909081","1403","1403","1403","18514.90675074894","18514.90675074894","18514.90675074894"
"913138","1404","1404","1404","20727.386852814798","20727.386852814798","20727.386852814798"
"916796","1405","1405","1405","18333.163277229545","18333.163277229545","18333.163277229545"
"923420","1406","1406","1406","33276.23821564156","33276.23821564156","33276.23821564156"
"928819","1407","1407","1407","25670.781365451716","25670.781365451716","25670.781365451716"
"938819","1408","1408","1408","48483.98410754492","48483.98410754492","48483.98410754492"
"943417","1409","1409","1409","22393.565859913473","22393.565859913473","22393.565859913473"
"953417","1410","1410","1410","50630.81467038671","50630.81467038671","50630.81467038671"
"954249","1411","1411","1411","4454.996379909807","4454.996379909807","4454.996379909807"
"959306","1412","1412","1412","24457.366461755017","24457.366461755017","24457.366461755017"
"961563","1413","1413","1413","11155.994896015343","11155.994896015343","11155.994896015343"
"964407","1414","1414","1414","15423.66201174222","15423.66201174222","15423.66201174222"
"966368","1415","1415","1415","10004.851403360235","10004.851403360235","10004.851403360235"
"968832","1416","1416","1416","13432.682883648049","13432.682883648049","13432.682883648049"
"970571","1417","1417","1417","9343.553380663978","9343.553380663978","9343.553380663978"
"972368","1418","1418","1418","9417.301891089566","9417.301891089566","9417.301891089566"
"974603","1419","1419","1419","11706.49738667188","11706.49738667188","11706.49738667188"
"977181","1420","1420","1420","13571.165634356841","13571.165634356841","13571.165634356841"
"979226","1421","1421","1421","10462.973460912737","10462.973460912737","10462.973460912737"
"981514","1422","1422","1422","11779.828827499407","11779.828827499407","11779.828827499407"
"982583","1423","1423","1423","5815.801078035989","5815.801078035989","5815.801078035989"
"984972","1424","1424","1424","13181.757821262181","13181.757821262181","13181.757821262181"
"989822","1425","1425","1425","24342.900602943373","24342.900602943373","24342.900602943373"
"990836","1426","1426","1426","5326.612271277455","5326.612271277455","5326.612271277455"
"992439","1427","1427","1427","8012.426867397913","8012.426867397913","8012.426867397913"
"996618","1428","1428","1428","22240.67508125166","22240.67508125166","22240.67508125166"
"997985","1429","1429","1429","7154.144147972989","7154.144147972989","7154.144147972989"
"999288","1430","1430","1430","6918.98007426806","6918.98007426806","6918.98007426806"
"1002427","1431","1431","1431","15868.103940012981","15868.103940012981","15868.103940012981"
"1004494","1432","1432","1432","11352.521213123162","11352.521213123162","11352.521213123162"
"1005845","1433","1433","1433","7201.893389097253","7201.893389097253","7201.893389097253"
"1009044","1434","1434","1434","17001.20697498499","17001.20697498499","17001.20697498499"
"1010299","1435","1435","1435","6728.742063388656","6728.742063388656","6728.742063388656"
"1011857","1436","1436","1436","8263.191719340342","8263.191719340342","8263.191719340342"
"1015886","1437","1437","1437","21945.089617825066","21945.089617825066","21945.089617825066"
"1017761","1438","1438","1438","10495.760499975318","10495.760499975318","10495.760499975318"
"1022423","1439","1439","1439","25117.100806102644","25117.100806102644","25117.100806102644"
"1023714","1440","1440","1440","6859.924599874193","6859.924599874193","6859.924599874193"
"1028226","1441","1441","1441","23438.527903494574","23438.527903494574","23438.527903494574"
"1030568","1442","1442","1442","12989.01084442528","12989.01084442528","12989.01084442528"
"1033793","1443","1443","1443","17721.631860719117","17721.631860719117","17721.631860719117"
"1035289","1444","1444","1444","8310.545235790616","8310.545235790616","8310.545235790616"
"1036418","1445","1445","1445","6032.349716611985","6032.349716611985","6032.349716611985"
"1037368","1446","1446","1446","5092.561921145563","5092.561921145563","5092.561921145563"
"1038969","1447","1447","1447","8747.966968714616","8747.966968714616","8747.966968714616"
"1043454","1448","1448","1448","24576.02565741786","24576.02565741786","24576.02565741786"
"1046221","1449","1449","1449","14624.829904646589","14624.829904646589","14624.829904646589"
"1048728","1450","1450","1450","12977.636012360334","12977.636012360334","12977.636012360334"
"1050134","1451","1451","1451","7197.376446292175","7197.376446292175","7197.376446292175"
"1051227","1452","1452","1452","5650.2967559379795","5650.2967559379795","5650.2967559379795"
"1052990","1453","1453","1453","9253.562965631367","9253.562965631367","9253.562965631367"
"1055317","1454","1454","1454","11951.913712042277","11951.913712042277","11951.913712042277"
"1057062","1455","1455","1455","9283.667560704691","9283.667560704691","9283.667560704691"
"1058354","1456","1456","1456","6693.374721778832","6693.374721778832","6693.374721778832"
"1060102","1457","1457","1457","8786.496404478323","8786.496404478323","8786.496404478323"
"1061164","1458","1458","1458","5505.639833281248","5505.639833281248","5505.639833281248"
"1063707","1459","1459","1459","13117.562421551444","13117.562421551444","13117.562421551444"
"1065954","1460","1460","1460","11597.503396571137","11597.503396571137","11597.503396571137"
"1068013","1461","1461","1461","10694.949807501876","10694.949807501876","10694.949807501876"
"1068904","1462","1462","1462","4025.026932960197","4025.026932960197","4025.026932960197"
"1071235","1463","1463","1463","12178.228117105515","12178.228117105515","12178.228117105515"
"1074123","1464","1464","1464","14772.513287468139","14772.513287468139","14772.513287468139"
"1075561","1465","1465","1465","7649.235018083957","7649.235018083957","7649.235018083957"
"1076927","1466","1466","1466","7151.449147778024","7151.449147778024","7151.449147778024"
"1078842","1467","1467","1467","9768.98308130139","9768.98308130139","9768.98308130139"
"1080200","1468","1468","1468","7207.7030076257715","7207.7030076257715","7207.7030076257715"
"1083378","1469","1469","1469","15730.782688371646","15730.782688371646","15730.782688371646"
"1088945","1470","1470","1470","28280.82935158977","28280.82935158977","28280.82935158977"
"1092431","1471","1471","1471","19047.69905714198","19047.69905714198","19047.69905714198"
"1093831","1472","1472","1472","7124.019227558522","7124.019227558522","7124.019227558522"
"1097085","1473","1473","1473","16402.59976794701","16402.59976794701","16402.59976794701"
"1100063","1474","1474","1474","15666.444859867757","15666.444859867757","15666.444859867757"
"1102422","1475","1475","1475","11971.787066089415","11971.787066089415","11971.787066089415"
"1105392","1476","1476","1476","15272.757014462646","15272.757014462646","15272.757014462646"
"1106666","1477","1477","1477","6780.753489080273","6780.753489080273","6780.753489080273"
"1109573","1478","1478","1478","15124.473853925663","15124.473853925663","15124.473853925663"
"1112850","1479","1479","1479","16293.658447123998","16293.658447123998","16293.658447123998"
"1114467","1480","1480","1480","8317.618670739417","8317.618670739417","8317.618670739417"
"1116707","1481","1481","1481","11397.242896507067","11397.242896507067","11397.242896507067"
"1118339","1482","1482","1482","8263.8254002734","8263.8254002734","8263.8254002734"
