"step_idx","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MAX"
"37351","378","378","378","322.88625916184066","322.88625916184066","322.88625916184066"
"38989","379","379","379","411.47468310798934","411.47468310798934","411.47468310798934"
"39419","380","380","380","418.5486010686934","418.5486010686934","418.5486010686934"
"39522","381","381","381","402.9500186516236","402.9500186516236","402.9500186516236"
"39576","382","382","382","372.20241312301295","372.20241312301295","372.20241312301295"
"39632","383","383","383","369.29848652738576","369.29848652738576","369.29848652738576"
"39689","384","384","384","369.02585979101804","369.02585979101804","369.02585979101804"
"39741","385","385","385","368.6055185695049","368.6055185695049","368.6055185695049"
"39792","386","386","386","368.3181418944612","368.3181418944612","368.3181418944612"
"39844","387","387","387","368.25612277170586","368.25612277170586","368.25612277170586"
"39899","388","388","388","368.26248409067836","368.26248409067836","368.26248409067836"
"40018","389","389","389","360.9518814932071","360.9518814932071","360.9518814932071"
"40073","390","390","390","344.0568617796873","344.0568617796873","344.0568617796873"
"40131","391","391","391","324.571185023727","324.571185023727","324.571185023727"
"40186","392","392","392","305.65901557206814","305.65901557206814","305.65901557206814"
"40236","393","393","393","299.37412635309994","299.37412635309994","299.37412635309994"
"40283","394","394","394","294.0552670445123","294.0552670445123","294.0552670445123"
"40331","395","395","395","293.55860440068386","293.55860440068386","293.55860440068386"
"40380","396","396","396","293.41000934007803","293.41000934007803","293.41000934007803"
"40426","397","397","397","293.30460916321124","293.30460916321124","293.30460916321124"
"40475","398","398","398","292.8824750519472","292.8824750519472","292.8824750519472"
"40602","399","399","399","294.4512861335654","294.4512861335654","294.4512861335654"
"40668","400","400","400","294.7418054164672","294.7418054164672","294.7418054164672"
"40735","401","401","401","295.29067910194425","295.29067910194425","295.29067910194425"
"40796","402","402","402","294.99050358941753","294.99050358941753","294.99050358941753"
"40862","403","403","403","295.18781679678347","295.18781679678347","295.18781679678347"
"40925","404","404","404","295.4210865614925","295.4210865614925","295.4210865614925"
"40982","405","405","405","295.02049779753435","295.02049779753435","295.02049779753435"
"41037","406","406","406","295.22467230254057","295.22467230254057","295.22467230254057"
"41094","407","407","407","295.4288844105422","295.4288844105422","295.4288844105422"
"41154","408","408","408","295.70346128726266","295.70346128726266","295.70346128726266"
"41273","409","409","409","295.55680498110246","295.55680498110246","295.55680498110246"
"41328","410","410","410","295.5907507821733","295.5907507821733","295.5907507821733"
"41381","411","411","411","295.3594724817218","295.3594724817218","295.3594724817218"
"41442","412","412","412","295.9454401494836","295.9454401494836","295.9454401494836"
"41498","413","413","413","295.580093583543","295.580093583543","295.580093583543"
"41551","414","414","414","295.5571234453166","295.5571234453166","295.5571234453166"
"41605","415","415","415","295.09123194991423","295.09123194991423","295.09123194991423"
"41659","416","416","416","295.04862148209014","295.04862148209014","295.04862148209014"
"41711","417","417","417","294.10049423207494","294.10049423207494","294.10049423207494"
"41761","418","418","418","294.15239189973056","294.15239189973056","294.15239189973056"
"41878","419","419","419","293.2273628826096","293.2273628826096","293.2273628826096"
"41944","420","420","420","293.2178460450295","293.2178460450295","293.2178460450295"
"42001","421","421","421","293.14372476084634","293.14372476084634","293.14372476084634"
"42057","422","422","422","293.54997244582376","293.54997244582376","293.54997244582376"
"42123","423","423","423","294.4395420740507","294.4395420740507","294.4395420740507"
"42184","424","424","424","294.9240381143373","294.9240381143373","294.9240381143373"
"42241","425","425","425","295.077867080807","295.077867080807","295.077867080807"
"42296","426","426","426","295.2437530446457","295.2437530446457","295.2437530446457"
"42352","427","427","427","295.1308045381812","295.1308045381812","295.1308045381812"
"42420","428","428","428","296.1937906160995","296.1937906160995","296.1937906160995"
"42660","429","429","429","201.85649926103807","201.85649926103807","201.85649926103807"
"42917","430","430","430","199.21308377092265","199.21308377092265","199.21308377092265"
"43607","431","431","431","238.84545440882977","238.84545440882977","238.84545440882977"
"43759","432","432","432","247.0076074149102","247.0076074149102","247.0076074149102"
"43818","433","433","433","247.27292738195575","247.27292738195575","247.27292738195575"
"43868","434","434","434","247.175305116622","247.175305116622","247.175305116622"
"43920","435","435","435","246.8038306662736","246.8038306662736","246.8038306662736"
"43985","436","436","436","248.35911686532253","248.35911686532253","248.35911686532253"
"44042","437","437","437","248.18035264484908","248.18035264484908","248.18035264484908"
"44097","438","438","438","248.76663901660618","248.76663901660618","248.76663901660618"
"44382","439","439","439","263.9971459880703","263.9971459880703","263.9971459880703"
"44452","440","440","440","264.41047140625864","264.41047140625864","264.41047140625864"
"44509","441","441","441","264.6116964470406","264.6116964470406","264.6116964470406"
"44564","442","442","442","264.1407193697854","264.1407193697854","264.1407193697854"
"44620","443","443","443","264.72905378896326","264.72905378896326","264.72905378896326"
"44675","444","444","444","264.95621992579595","264.95621992579595","264.95621992579595"
"44730","445","445","445","265.54982989462565","265.54982989462565","265.54982989462565"
"44782","446","446","446","265.5375222335681","265.5375222335681","265.5375222335681"
"44837","447","447","447","266.1789541184416","266.1789541184416","266.1789541184416"
"44895","448","448","448","266.4285331195728","266.4285331195728","266.4285331195728"
"45046","449","449","449","268.0587187463116","268.0587187463116","268.0587187463116"
"45111","450","450","450","268.9921749485001","268.9921749485001","268.9921749485001"
"45169","451","451","451","268.0922447818109","268.0922447818109","268.0922447818109"
"45229","452","452","452","268.39447076326445","268.39447076326445","268.39447076326445"
"45281","453","453","453","267.451389610549","267.451389610549","267.451389610549"
"45339","454","454","454","267.4240582990928","267.4240582990928","267.4240582990928"
"45393","455","455","455","267.2871106980408","267.2871106980408","267.2871106980408"
"45447","456","456","456","267.1799429079166","267.1799429079166","267.1799429079166"
"45500","457","457","457","267.00060549013494","267.00060549013494","267.00060549013494"
"45553","458","458","458","266.68784438910274","266.68784438910274","266.68784438910274"
"45697","459","459","459","267.2832548866197","267.2832548866197","267.2832548866197"
"45770","460","460","460","268.1280733510422","268.1280733510422","268.1280733510422"
"45832","461","461","461","268.6600260924702","268.6600260924702","268.6600260924702"
"45890","462","462","462","268.5723654040544","268.5723654040544","268.5723654040544"
"45941","463","463","463","268.46096610134106","268.46096610134106","268.46096610134106"
"45991","464","464","464","268.1328401564439","268.1328401564439","268.1328401564439"
"46040","465","465","465","268.0431184660496","268.0431184660496","268.0431184660496"
"46090","466","466","466","267.6164651196271","267.6164651196271","267.6164651196271"
"46142","467","467","467","267.7750343846152","267.7750343846152","267.7750343846152"
"46196","468","468","468","267.84373112080436","267.84373112080436","267.84373112080436"
"46314","469","469","469","268.7944284347752","268.7944284347752","268.7944284347752"
"46372","470","470","470","267.2945225185347","267.2945225185347","267.2945225185347"
"46422","471","471","471","267.43329773340554","267.43329773340554","267.43329773340554"
"46481","472","472","472","266.8176329134145","266.8176329134145","266.8176329134145"
"46535","473","473","473","266.4892009443007","266.4892009443007","266.4892009443007"
"46585","474","474","474","265.59814947689387","265.59814947689387","265.59814947689387"
"46636","475","475","475","265.65373804673516","265.65373804673516","265.65373804673516"
"46689","476","476","476","265.3131602864747","265.3131602864747","265.3131602864747"
"46743","477","477","477","265.5214776596993","265.5214776596993","265.5214776596993"
"46797","478","478","478","264.6328547495027","264.6328547495027","264.6328547495027"
"46917","479","479","479","253.63053946724318","253.63053946724318","253.63053946724318"
"46980","480","480","480","235.10504916336035","235.10504916336035","235.10504916336035"
"47033","481","481","481","191.56100773817616","191.56100773817616","191.56100773817616"
"47088","482","482","482","183.41458624219595","183.41458624219595","183.41458624219595"
"47141","483","483","483","183.0911936554389","183.0911936554389","183.0911936554389"
"47192","484","484","484","182.97625488562218","182.97625488562218","182.97625488562218"
"47247","485","485","485","183.4510870733874","183.4510870733874","183.4510870733874"
"47300","486","486","486","182.03833612074595","182.03833612074595","182.03833612074595"
"47354","487","487","487","182.31070679178282","182.31070679178282","182.31070679178282"
"47410","488","488","488","181.76479110232995","181.76479110232995","181.76479110232995"
"47541","489","489","489","166.44048788236643","166.44048788236643","166.44048788236643"
"47604","490","490","490","166.55886361824818","166.55886361824818","166.55886361824818"
"47650","491","491","491","165.73215621704435","165.73215621704435","165.73215621704435"
"47698","492","492","492","165.64115111909464","165.64115111909464","165.64115111909464"
"47749","493","493","493","165.1413309432451","165.1413309432451","165.1413309432451"
"47810","494","494","494","165.7074440815821","165.7074440815821","165.7074440815821"
"47873","495","495","495","165.66048546175185","165.66048546175185","165.66048546175185"
"47936","496","496","496","166.55736481616736","166.55736481616736","166.55736481616736"
"47995","497","497","497","166.46723780494554","166.46723780494554","166.46723780494554"
"48052","498","498","498","166.76200207782324","166.76200207782324","166.76200207782324"
"48182","499","499","499","165.4189181024925","165.4189181024925","165.4189181024925"
"48245","500","500","500","165.1997806795968","165.1997806795968","165.1997806795968"
"48304","501","501","501","165.4460058173162","165.4460058173162","165.4460058173162"
"48362","502","502","502","165.36863493072545","165.36863493072545","165.36863493072545"
"48421","503","503","503","165.58149162678185","165.58149162678185","165.58149162678185"
"48476","504","504","504","165.504475465465","165.504475465465","165.504475465465"
"48531","505","505","505","165.42861017789107","165.42861017789107","165.42861017789107"
"48599","506","506","506","166.16748784791315","166.16748784791315","166.16748784791315"
"48661","507","507","507","166.36759399236308","166.36759399236308","166.36759399236308"
"48714","508","508","508","166.47879755654864","166.47879755654864","166.47879755654864"
"48872","509","509","509","169.8862072682789","169.8862072682789","169.8862072682789"
"49355","510","510","510","197.89266575765097","197.89266575765097","197.89266575765097"
